timestamp,balance,equity,yesterday_high,daily_dd,open_trades,unrealized_pnl
2023-07-27 22:00:00+00:00,98094.61613288205,94562.18126865446,109864.75089106693,13.928552605180228,53,-3532.434864227585
2023-07-27 23:00:00+00:00,98094.61613288205,93297.89178480177,109864.75089106693,15.079321594868514,53,-4796.724348080268
2023-08-31 14:00:00+00:00,127852.02011786636,129993.26370399437,137126.02844718462,5.201612577832012,45,2141.2435861280137
2023-08-31 15:00:00+00:00,127852.02011786636,130147.22919926263,137126.02844718462,5.089332293037239,45,2295.2090813962704
2023-08-31 16:00:00+00:00,127852.02011786636,129936.75131536182,137126.02844718462,5.242824584970622,45,2084.7311974954664
2023-08-31 17:00:00+00:00,127852.02011786636,129045.04702921837,137126.02844718462,5.893105422417098,45,1193.0269113520174
2023-08-31 18:00:00+00:00,127852.02011786636,128559.91407391375,137126.02844718462,6.2468916151612985,45,707.8939560474017
2023-08-31 19:00:00+00:00,127852.02011786636,128292.06406089717,137126.02844718462,6.442222885270782,45,440.043943030825
2023-08-31 20:00:00+00:00,127852.02011786636,128197.20963651412,137126.02844718462,6.511396057904152,45,345.1895186477614
2023-08-31 21:00:00+00:00,125403.34082424983,127696.34107747742,137126.02844718462,6.876657536493251,47,2293.000253227595
2023-08-31 22:00:00+00:00,125403.34082424983,127674.66475275782,137126.02844718462,6.892465129672365,47,2271.323928507992
2023-08-31 23:00:00+00:00,125403.34082424983,127593.19640610334,137126.02844718462,6.951876422755836,47,2189.855581853503
2023-09-11 04:00:00+00:00,127533.22865388657,127121.96179847058,133845.49789290893,5.02335618327477,48,-411.26685541599545
2023-09-11 05:00:00+00:00,127533.22865388657,125977.58686570627,133845.49789290893,5.87835313930234,48,-1555.6417881802997
2023-09-11 06:00:00+00:00,127533.22865388657,126360.24829473645,133845.49789290893,5.592455268208946,48,-1172.9803591501197
2023-09-11 07:00:00+00:00,127533.22865388657,126313.26707309055,133845.49789290893,5.627556352956291,48,-1219.9615807960251
2023-09-11 08:00:00+00:00,127533.22865388657,126378.03769611225,133845.49789290893,5.579164271010042,48,-1155.1909577743156
2023-09-11 09:00:00+00:00,127533.22865388657,127270.94741786616,133845.49789290893,4.912044542807951,48,-262.2812360204146
2023-09-11 11:00:00+00:00,127533.22865388657,126638.95020468745,133845.49789290893,5.384228682826149,48,-894.2784491991255
2023-09-11 12:00:00+00:00,127533.22865388657,125339.061079094,133845.49789290893,6.355414973031824,48,-2194.167574792572
2023-09-11 13:00:00+00:00,127533.22865388657,126689.7183531589,133845.49789290893,5.346298271067316,48,-843.5103007276715
2023-09-11 14:00:00+00:00,127533.22865388657,126614.20679806845,133845.49789290893,5.4027152266461,48,-919.0218558181252
2023-09-11 15:00:00+00:00,127533.22865388657,126839.31543997086,133845.49789290893,5.234529784889577,48,-693.9132139157176
2023-09-11 16:00:00+00:00,127533.22865388657,127036.78652413934,133845.49789290893,5.086993194360036,48,-496.4421297472346
2023-09-11 17:00:00+00:00,127533.22865388657,126688.67175324139,133845.49789290893,5.347080217366581,48,-844.5569006451827
2023-09-11 18:00:00+00:00,127533.22865388657,127349.1010507566,133845.49789290893,4.853653611382701,48,-184.12760312998574
2023-09-11 19:00:00+00:00,127533.22865388657,127453.82588946275,133845.49789290893,4.775410532343952,48,-79.402764423826
2023-09-11 20:00:00+00:00,127533.22865388657,127234.97398851693,133845.49789290893,4.938921374614442,48,-298.25466536965484
2023-09-11 21:00:00+00:00,123858.97026471484,124728.72119904349,133845.49789290893,6.811418267620671,47,869.7509343286556
2023-09-11 22:00:00+00:00,123858.97026471484,124758.25646627833,133845.49789290893,6.789351580507691,47,899.2862015634937
2023-09-11 23:00:00+00:00,123858.97026471484,124984.40749114004,133845.49789290893,6.620387343068298,47,1125.437226425197
2023-09-13 21:00:00+00:00,115789.96375062686,118920.5527169908,128146.96885157673,7.199870755641685,47,3130.588966363939
2023-09-13 22:00:00+00:00,115789.96375062686,118753.50235147246,128146.96885157673,7.330229176925784,47,2963.538600845591
2023-09-13 23:00:00+00:00,115789.96375062686,118664.72888261625,128146.96885157673,7.399503908627807,47,2874.765131989392
2024-04-03 22:00:00+00:00,210248.27448246343,212877.85140272125,223304.14546713175,4.669100093327711,33,2629.5769202578203
2024-04-03 23:00:00+00:00,210248.27448246343,212722.43911299648,223304.14546713175,4.738696781467855,33,2474.164630533037
2024-04-18 23:00:00+00:00,216759.85932179954,226286.9235597498,236472.78484778834,4.307413766279673,22,9527.064237950253
2024-04-29 04:00:00+00:00,222988.18789825068,226164.5588639711,237434.34941099567,4.746487007874635,39,3176.3709657204276
2024-04-29 07:00:00+00:00,222988.18789825068,225780.4857942896,237434.34941099567,4.908246698767833,39,2792.297896038923
2024-04-29 08:00:00+00:00,222988.18789825068,226732.75755266784,237434.34941099567,4.507179304458393,39,3744.569654417154
2024-04-29 09:00:00+00:00,222988.18789825068,224700.65564990215,237434.34941099567,5.363037737666027,39,1712.467751651478
2024-04-29 10:00:00+00:00,222988.18789825068,225238.70942210115,237434.34941099567,5.136426140172342,39,2250.521523850463
2024-04-29 11:00:00+00:00,222988.18789825068,226190.30398348617,237434.34941099567,4.735643960278976,39,3202.116085235507
2024-04-29 16:00:00+00:00,222988.18789825068,224938.23569617054,237434.34941099567,5.262976374658632,39,1950.0477979198645
2024-04-29 17:00:00+00:00,222988.18789825068,225742.16380489536,237434.34941099567,4.924386734735372,39,2753.9759066446823
2024-04-29 18:00:00+00:00,222988.18789825068,225118.2433569777,237434.34941099567,5.187162718692798,39,2130.0554587270394
2024-04-29 19:00:00+00:00,222988.18789825068,225829.7031458938,237434.34941099567,4.887517873420397,39,2841.5152476431504
2024-04-29 20:00:00+00:00,222988.18789825068,227063.59659186986,237434.34941099567,4.367840139749186,39,4075.40869361918
2024-05-01 20:00:00+00:00,232901.74890324255,244027.09047863295,285563.8347043949,14.545519837537993,56,11125.341575390396
2024-05-01 21:00:00+00:00,230304.01145039528,243817.53353784868,285563.8347043949,14.618903409026027,58,13513.522087453413
2024-05-01 22:00:00+00:00,230304.01145039528,259026.06471993923,285563.8347043949,9.29311304841056,58,28722.053269543954
2024-05-01 23:00:00+00:00,230304.01145039528,263199.8907742172,285563.8347043949,7.831504277608557,58,32895.8793238219
2024-05-02 08:00:00+00:00,230304.01145039528,255077.20445260085,267087.570536484,4.496789595921142,59,24773.193002205586
2024-05-02 11:00:00+00:00,230304.01145039528,250522.95993018095,267087.570536484,6.201939900471835,59,20218.948479785682
2024-05-02 12:00:00+00:00,230304.01145039528,247508.4503514788,267087.570536484,7.330599527966697,59,17204.438901083526
2024-05-02 13:00:00+00:00,230304.01145039528,243960.99212086582,267087.570536484,8.658799946835831,59,13656.980670470542
2024-05-02 14:00:00+00:00,230304.01145039528,238459.2172619849,267087.570536484,10.71871417190809,59,8155.2058115895925
2024-05-02 15:00:00+00:00,230304.01145039528,236515.31560808653,267087.570536484,11.446528517590199,59,6211.304157691239
2024-05-02 16:00:00+00:00,230304.01145039528,237045.55734732936,267087.570536484,11.248001218780388,59,6741.5458969340925
2024-05-02 17:00:00+00:00,230304.01145039528,232294.9106759861,267087.570536484,13.026686262715945,59,1990.8992255907942
2024-05-02 18:00:00+00:00,230304.01145039528,228318.66999992187,267087.570536484,14.515426703941781,59,-1985.3414504734235
2024-05-02 19:00:00+00:00,230304.01145039528,230395.20519132735,267087.570536484,13.737953163247074,59,91.19374093205522
2024-05-02 20:00:00+00:00,230304.01145039528,236214.54955397698,267087.570536484,11.55913804618242,59,5910.538103581698
2024-05-02 21:00:00+00:00,234955.5595324558,242629.69602715108,267087.570536484,9.157249234850486,51,7674.136494695269
2024-05-02 22:00:00+00:00,234955.5595324558,240862.3338524013,267087.570536484,9.81896560420447,51,5906.774319945483
2024-05-02 23:00:00+00:00,234955.5595324558,240348.48764073336,267087.570536484,10.011354269328718,51,5392.92810827755
2024-06-04 11:00:00+00:00,271315.76874496305,287363.2647950103,300475.5220219415,4.363835409519207,35,16047.496050047264
2024-06-07 12:00:00+00:00,289351.9379649422,307177.36096166837,322068.1135061061,4.6234792952129355,42,17825.422996726196
2024-06-07 13:00:00+00:00,289351.9379649422,302382.77077054605,322068.1135061061,6.112167554018605,42,13030.832805603854
2024-06-07 14:00:00+00:00,289351.9379649422,301322.71144540433,322068.1135061061,6.441308900425634,42,11970.773480462152
2024-06-07 15:00:00+00:00,289351.9379649422,299989.2727353652,322068.1135061061,6.8553327215121165,42,10637.334770423027
2024-06-07 16:00:00+00:00,289351.9379649422,299069.8042036997,322068.1135061061,7.140821564743435,42,9717.866238757499
2024-06-07 17:00:00+00:00,289351.9379649422,299799.591845356,322068.1135061061,6.914227372070443,42,10447.653880413822
2024-06-07 18:00:00+00:00,289351.9379649422,296997.3209315322,322068.1135061061,7.78431379053567,42,7645.382966590025
2024-06-07 19:00:00+00:00,289351.9379649422,295101.18250922434,322068.1135061061,8.37305211724118,42,5749.244544282168
2024-06-07 20:00:00+00:00,289351.9379649422,295423.4009354103,322068.1135061061,8.273005446157162,42,6071.462970468127
2024-06-07 21:00:00+00:00,289351.9379649422,295492.7853830194,322068.1135061061,8.251462038194854,42,6140.847418077207
2024-06-07 22:00:00+00:00,289351.9379649422,295489.2462662259,322068.1135061061,8.25256091034181,42,6137.308301283672
2024-06-07 23:00:00+00:00,289351.9379649422,295698.34628144954,322068.1135061061,8.187636750993232,42,6346.408316507342
2024-06-13 16:00:00+00:00,310504.34372371674,313835.6682140503,328429.6793387722,4.44357256448444,34,3331.3244903335612
2024-07-11 12:00:00+00:00,343690.39369476086,351019.2056464562,375371.1703493624,6.4874360703411345,34,7328.811951695368
2024-07-11 13:00:00+00:00,343690.39369476086,350400.298421779,375371.1703493624,6.652314801997908,34,6709.904727018127
2024-07-11 14:00:00+00:00,343690.39369476086,348738.74767879257,375371.1703493624,7.0949568784898265,34,5048.353984031711
2024-07-11 15:00:00+00:00,343690.39369476086,347641.09663029615,375371.1703493624,7.387374393525631,34,3950.70293553529
2024-07-11 16:00:00+00:00,343690.39369476086,345091.9798586113,375371.1703493624,8.06646670882314,34,1401.5861638504416
2024-07-11 17:00:00+00:00,343690.39369476086,345177.9187957212,375371.1703493624,8.043572319509781,34,1487.5251009603473
2024-07-11 18:00:00+00:00,343690.39369476086,346820.87574582436,375371.1703493624,7.60588368493136,34,3130.4820510634754
2024-07-11 19:00:00+00:00,343690.39369476086,346596.9671630159,375371.1703493624,7.665533599601167,34,2906.5734682550337
2024-07-11 20:00:00+00:00,343690.39369476086,348084.84826111683,375371.1703493624,7.269157634788492,34,4394.454566355972
2024-07-11 21:00:00+00:00,335167.5002019935,352523.07456572115,375371.1703493624,6.086800902257964,29,17355.574363727625
2024-07-11 22:00:00+00:00,335167.5002019935,353642.965303008,375371.1703493624,5.788458667758566,29,18475.46510101448
2024-07-11 23:00:00+00:00,335167.5002019935,347437.01522296586,375371.1703493624,7.441742289477883,29,12269.515020972329
2024-08-01 21:00:00+00:00,309183.645581212,305485.664875288,322015.8633148421,5.133349105659473,14,-3697.9807059239647
2024-08-01 22:00:00+00:00,309183.645581212,305687.6721010325,322015.8633148421,5.070617032877401,14,-3495.9734801795043
2024-08-01 23:00:00+00:00,309183.645581212,305417.40794677666,322015.8633148421,5.154545865287627,14,-3766.2376344353693
2024-09-03 05:00:00+00:00,371657.93614964996,386664.3210385203,404921.6369278669,4.508851645435525,36,15006.384888870352
2024-09-03 06:00:00+00:00,371657.93614964996,383103.4225468274,404921.6369278669,5.388255996042565,36,11445.48639717742
2024-09-03 07:00:00+00:00,371657.93614964996,380138.2393617453,404921.6369278669,6.120541681633212,36,8480.303212095348
2024-09-03 08:00:00+00:00,371657.93614964996,379098.79004421504,404921.6369278669,6.377245503492807,36,7440.853894565104
2024-09-03 09:00:00+00:00,371657.93614964996,380354.7850264089,404921.6369278669,6.0670632687959705,36,8696.848876758955
2024-09-03 10:00:00+00:00,371657.93614964996,382040.9243498626,404921.6369278669,5.65065200061914,36,10382.988200212647
2024-09-03 11:00:00+00:00,371657.93614964996,384059.6104666141,404921.6369278669,5.152114522585812,36,12401.674316964089
2024-09-03 12:00:00+00:00,371657.93614964996,381526.01494330313,404921.6369278669,5.7778147302934775,36,9868.078793653172
2024-09-03 13:00:00+00:00,371657.93614964996,378064.65215550957,404921.6369278669,6.632637607642009,36,6406.716005859594
2024-09-03 14:00:00+00:00,371657.93614964996,376820.70845915325,404921.6369278669,6.939843640343571,36,5162.772309503261
2024-09-03 15:00:00+00:00,371657.93614964996,381121.6217254489,404921.6369278669,5.877684231197994,36,9463.68557579893
2024-09-03 16:00:00+00:00,371657.93614964996,380529.7299077748,404921.6369278669,6.023858642169157,36,8871.793758124822
2024-09-03 17:00:00+00:00,371657.93614964996,381681.65031094674,404921.6369278669,5.739378807524713,36,10023.714161296777
2024-09-03 18:00:00+00:00,371657.93614964996,381593.63603622885,404921.6369278669,5.761114932910764,36,9935.699886578908
2024-09-03 19:00:00+00:00,371657.93614964996,380517.6379590467,404921.6369278669,6.026844886327365,36,8859.701809396745
2024-09-03 20:00:00+00:00,371657.93614964996,378798.0886889652,404921.6369278669,6.451507120513638,36,7140.152539315201
2024-09-03 21:00:00+00:00,359008.3772551485,370312.83109461144,404921.6369278669,8.547037914751073,33,11304.45383946293
2024-09-03 22:00:00+00:00,359008.3772551485,369340.9764125849,404921.6369278669,8.787048473188994,33,10332.599157436422
2024-09-03 23:00:00+00:00,359008.3772551485,369709.68119771825,404921.6369278669,8.695992636328628,33,10701.30394256977
2024-09-11 19:00:00+00:00,360149.26323300105,366673.2230090983,385029.21466473007,4.76742827725826,45,6523.9597760972865
2024-09-11 20:00:00+00:00,360149.26323300105,367940.9608742007,385029.21466473007,4.438170699698525,45,7791.697641199608
2024-10-03 14:00:00+00:00,392820.164896736,393573.73896448035,412794.57908758265,4.656272416558119,40,753.574067744342
2024-10-03 15:00:00+00:00,392820.164896736,392465.42107542197,412794.57908758265,4.924763803123355,40,-354.7438213139852
2024-10-03 21:00:00+00:00,374693.8633868545,389421.9281012799,412794.57908758265,5.662053759999543,34,14728.064714425418
2024-10-03 22:00:00+00:00,374693.8633868545,390019.33481716755,412794.57908758265,5.517331240336584,34,15325.471430313086
2024-10-03 23:00:00+00:00,374693.8633868545,390633.2011154338,412794.57908758265,5.368621366378661,34,15939.33772857936
2024-10-31 15:00:00+00:00,432561.3640906717,456171.22936549835,477844.73258660955,4.535679006816898,38,23609.865274826647
2024-10-31 16:00:00+00:00,432561.3640906717,454928.9724025424,477844.73258660955,4.795649846347032,38,22367.608311870732
2024-10-31 17:00:00+00:00,432561.3640906717,451133.4317416832,477844.73258660955,5.589954021327397,38,18572.067651011534
2024-10-31 18:00:00+00:00,432561.3640906717,453793.7256223722,477844.73258660955,5.033226344056878,38,21232.361531700477
2024-10-31 19:00:00+00:00,432561.3640906717,454921.27709114423,477844.73258660955,4.797260267237628,38,22359.913000472552
2025-04-03 13:00:00+00:00,542534.9784991763,566366.3237397682,597632.1064497965,5.231610278731684,56,23831.345240591872
2025-04-03 16:00:00+00:00,542534.9784991763,568725.8665003228,597632.1064497965,4.836795017789408,56,26190.888001146526
2025-04-09 18:00:00+00:00,776942.8538787997,784574.2339769277,826718.9926441539,5.09783360999505,17,7631.380098128034
2025-04-09 19:00:00+00:00,776942.8538787997,781943.8546221564,826718.9926441539,5.4160045215351875,17,5001.000743356623
2025-04-09 20:00:00+00:00,776942.8538787997,784789.9570420249,826718.9926441539,5.071739729605624,17,7847.103163225259
2025-04-09 21:00:00+00:00,788371.607749517,787391.0423740237,826718.9926441539,4.757112225563467,22,-980.5653754933016
2025-04-09 22:00:00+00:00,788371.607749517,788945.3241797658,826718.9926441539,4.569106165515071,22,573.7164302488416
2025-05-12 09:00:00+00:00,870908.6825050277,847725.1954851192,886308.0928429905,4.353215057995217,41,-23183.487019908454
2025-05-12 10:00:00+00:00,870908.6825050277,840008.6238519534,886308.0928429905,5.22385718520558,41,-30900.05865307434
2025-05-12 11:00:00+00:00,870908.6825050277,846555.6563765205,886308.0928429905,4.48517132896271,41,-24353.026128507212
2025-05-12 21:00:00+00:00,865721.4582726787,847185.2313968358,886308.0928429905,4.414137901038593,39,-18536.226875842924
2025-05-12 22:00:00+00:00,865721.4582726787,847835.2747733231,886308.0928429905,4.34079507795749,39,-17886.183499355528
2025-07-28 07:00:00+00:00,1276839.6811048512,1359761.869680963,1431637.7037047066,5.020532348215449,42,82922.1885761118
2025-07-28 08:00:00+00:00,1276839.6811048512,1354379.7538430402,1431637.7037047066,5.396473539481596,42,77540.07273818912
2025-07-28 09:00:00+00:00,1276839.6811048512,1341330.9004704128,1431637.7037047066,6.307936917322257,42,64491.219365561716
2025-07-28 10:00:00+00:00,1276839.6811048512,1324544.085790424,1431637.7037047066,7.480497170279341,42,47704.404685572634
2025-07-28 11:00:00+00:00,1276839.6811048512,1310124.2562534958,1431637.7037047066,8.487723335084398,42,33284.575148644566
2025-07-28 12:00:00+00:00,1276839.6811048512,1313269.2537239727,1431637.7037047066,8.268045028042158,42,36429.57261912147
2025-07-28 13:00:00+00:00,1276839.6811048512,1290753.6323790574,1431637.7037047066,9.84076285229691,42,13913.951274206216
2025-07-28 14:00:00+00:00,1276839.6811048512,1300033.2085888886,1431637.7037047066,9.192583764402105,42,23193.527484037473
2025-07-28 15:00:00+00:00,1276839.6811048512,1277124.354995016,1431637.7037047066,10.792768890470695,42,284.67389016477
2025-07-28 16:00:00+00:00,1276839.6811048512,1272421.0234156544,1431637.7037047066,11.12129695083056,42,-4418.657689196691
2025-07-28 17:00:00+00:00,1276839.6811048512,1275491.637642879,1431637.7037047066,10.906814318857496,42,-1348.0434619721518
2025-07-28 18:00:00+00:00,1276839.6811048512,1277873.7960389638,1431637.7037047066,10.740420377854099,42,1034.1149341125551
2025-07-28 19:00:00+00:00,1276839.6811048512,1275842.5422610806,1431637.7037047066,10.882303605197643,42,-997.1388437706923
2025-07-28 20:00:00+00:00,1276839.6811048512,1272786.1180284435,1431637.7037047066,11.095795064994197,42,-4053.563076407656
2025-07-28 21:00:00+00:00,1260179.6535574433,1270964.254000239,1431637.7037047066,11.223052402761285,43,10784.600442795707
2025-07-28 22:00:00+00:00,1260179.6535574433,1266513.722010507,1431637.7037047066,11.533922392998006,43,6334.068453063796
2025-07-28 23:00:00+00:00,1260179.6535574433,1269307.8018434395,1431637.7037047066,11.338755709017688,43,9128.148285996129
2025-07-29 06:00:00+00:00,1260179.6535574433,1204492.3460948407,1267331.4104113476,4.958376617218916,43,-55687.30746260262
2025-07-29 12:00:00+00:00,1260179.6535574433,1203057.1047000228,1267331.4104113476,5.071625715523202,43,-57122.548857420385
2025-07-29 14:00:00+00:00,1260179.6535574433,1192908.8566150945,1267331.4104113476,5.872382960357406,43,-67270.79694234875
2025-07-29 15:00:00+00:00,1260179.6535574433,1203079.9165190707,1267331.4104113476,5.069825727070261,43,-57099.73703837245
2025-07-29 21:00:00+00:00,1094584.4491612958,1131390.1316196069,1267331.4104113476,10.726576937568149,32,36805.68245831117
2025-07-29 22:00:00+00:00,1094584.4491612958,1132545.982556298,1267331.4104113476,10.635373411229613,32,37961.53339500213
2025-07-29 23:00:00+00:00,1094584.4491612958,1132485.2944642247,1267331.4104113476,10.640162063319718,32,37900.845302929
2025-07-30 21:00:00+00:00,1077340.8581703694,1083704.8228542793,1132986.5473068694,4.349718411902922,33,6363.964683909888
2025-07-30 22:00:00+00:00,1077340.8581703694,1083121.6149191745,1132986.5473068694,4.401193686387966,33,5780.756748804964
