Trade#,Symbol,Direction,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Confluence Score,Holding Time (hours),Lot Size,Risk Pips,ADX Value,Validation Notes
78,EUR_NZD,BULLISH,2025-03-31 21:00:00+00:00,1.89336,1.8683198825469083,1.9083840704718549,1.9234081409437098,1.9434402349061832,1.955960293632729,1.9810004110858208,2025-04-06 21:00:00+00:00,1.9453194472387578,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.08,2075.05,9,144.0,0.4,250.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
79,NZD_USD,BEARISH,2025-04-01 21:00:00+00:00,0.57659088,0.58463845958861,0.571762332246834,0.566933784493668,0.56049572082278,0.5564719310284749,0.548424351439865,2025-04-02 21:00:00+00:00,0.5853884595886101,No,No,No,No,No,Yes,SL,-1.09,-1093.2,8,24.0,1.24,80.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
80,EUR_NZD,BULLISH,2025-04-01 21:00:00+00:00,1.89277192,1.8676331042812857,1.9078552094312284,1.922938498862457,1.9430495514374284,1.9556189592967854,1.9807577750154999,2025-04-06 21:00:00+00:00,1.9449391270878933,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.08,2075.17,9,120.0,0.4,251.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
81,AUD_NZD,BEARISH,2025-04-02 21:00:00+00:00,1.09787324,1.104873463146164,1.0936731061123015,1.089472972224603,1.0838727937076718,1.0803726821345898,1.0733724589884255,2025-04-06 21:00:00+00:00,1.0838877702773246,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.0,1997.86,7,96.0,1.43,70.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
82,NZD_USD,BEARISH,2025-04-02 21:00:00+00:00,0.57659088,0.5851285953776152,0.5714682507734309,0.5663456215468619,0.5595154492447697,0.5552465915559621,0.546708876178347,2025-04-06 21:00:00+00:00,0.5593689891301201,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.02,2017.15,9,96.0,1.17,85.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
83,XAG_USD,BULLISH,2025-04-02 21:00:00+00:00,33.549907,32.66395235191039,34.08147978885376,34.61305257770753,35.321816296179215,35.76479362022402,36.65074826831363,2025-04-03 21:00:00+00:00,32.65645235191039,No,No,No,No,No,Yes,SL,-1.01,-1008.47,6,24.0,0.23,886.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
84,XAG_USD,BEARISH,2025-04-02 21:00:00+00:00,33.544758,34.998288887511784,32.672639467492935,31.80052093498586,30.637696224976438,29.910930781220546,28.457399893708764,2025-04-06 21:00:00+00:00,30.4925754817877,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.1,2099.84,8,96.0,0.14,1453.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
85,XAU_USD,BULLISH,2025-04-02 21:00:00+00:00,3068.28124,2997.550103705315,3110.7199217768107,3153.1586035536216,3209.7435125893694,3245.109080736712,3315.8402170313966,2025-04-06 21:00:00+00:00,3008.7920855124644,Yes,No,No,No,No,No,TP1+Trail,-0.84,-841.06,6,96.0,0.14,7073.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
86,USD_CAD,BULLISH,2025-04-02 21:00:00+00:00,1.43054,1.4132413007489693,1.4409192195506184,1.4512984391012367,1.4651373985020613,1.4737867481275766,1.4910854473786073,2025-04-03 21:00:00+00:00,1.4124913007489692,No,No,No,No,No,Yes,SL,-1.04,-1043.36,8,24.0,0.83,173.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
87,USD_CAD,BULLISH,2025-04-02 21:00:00+00:00,1.43172,1.4133594221240429,1.4427363467255745,1.4537526934511489,1.4684411557519146,1.4776214446898932,1.4959820225658504,2025-04-03 21:00:00+00:00,1.4126094221240428,No,No,No,No,No,Yes,SL,-1.04,-1040.85,7,24.0,0.78,183.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
88,USD_CAD,BULLISH,2025-04-02 21:00:00+00:00,1.43123388,1.419989856435003,1.437980294138998,1.4447267082779962,1.4537219271299937,1.4593439389124923,1.470587962477489,2025-04-03 21:00:00+00:00,1.419239856435003,No,No,No,No,No,Yes,SL,-1.07,-1066.7,6,24.0,1.27,112.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
89,EUR_USD,BULLISH,2025-04-02 21:00:00+00:00,1.08954168,1.0737872431575828,1.0989943421054502,1.1084470042109005,1.1210505536848343,1.128927772106043,1.14468220894846,2025-04-10 21:00:00+00:00,1.1290442661323759,Yes,Yes,Yes,Yes,Yes,No,TP5,2.51,2507.39,8,192.0,0.63,157.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
90,AUD_NZD,BEARISH,2025-04-03 21:00:00+00:00,1.0930142,1.1052105014928668,1.08569641910428,1.0783786382085598,1.0686215970142665,1.062523446267833,1.0503271447749665,2025-04-17 21:00:00+00:00,1.074433062133806,Yes,Yes,Yes,No,No,No,TP3+Trail,1.52,1523.51,8,336.0,0.82,122.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
91,NZD_USD,BEARISH,2025-04-03 21:00:00+00:00,0.57199596,0.5883606708519428,0.5621771334888342,0.5523583069776686,0.5392665382961144,0.5310841828701429,0.5147194720182002,2025-04-13 21:00:00+00:00,0.5828920807282045,Yes,Yes,No,No,No,No,TP2+Trail,-0.67,-665.83,8,240.0,0.61,163.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
92,GBP_USD,BULLISH,2025-04-03 21:00:00+00:00,1.29873026,1.2837424274995968,1.3077229595002418,1.3167156590004836,1.3287059250008062,1.3361998412510077,1.351187673751411,2025-04-06 21:00:00+00:00,1.2829924274995967,No,No,No,No,No,Yes,SL,-1.05,-1050.04,9,72.0,0.67,149.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
93,EUR_NZD,BULLISH,2025-04-03 21:00:00+00:00,1.9084624399999999,1.868210433653224,1.9326136438080654,1.956764847616131,1.9889664526935518,2.0090924558669396,2.049344462213716,2025-04-09 21:00:00+00:00,1.9715118700596397,Yes,Yes,Yes,No,No,No,TP3+Trail,1.57,1566.37,7,144.0,0.25,402.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
94,NZD_CHF,BEARISH,2025-04-03 21:00:00+00:00,0.49707270000000003,0.5117253669840278,0.48828109980958334,0.4794894996191667,0.46776736603194446,0.4604410325399306,0.4457883655559028,2025-04-09 21:00:00+00:00,0.474598222830316,Yes,Yes,Yes,No,No,No,TP3+Trail,1.53,1533.81,8,144.0,0.68,146.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
95,EUR_JPY,BULLISH,2025-04-06 21:00:00+00:00,161.474,159.51486700456857,162.64947979725883,163.82495959451768,165.39226599086282,166.37183248857855,168.33096548400994,2025-04-08 21:00:00+00:00,159.43986700456858,No,No,No,No,No,Yes,SL,-1.04,-1038.28,6,48.0,0.01,195.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
96,EUR_JPY,BEARISH,2025-04-06 21:00:00+00:00,160.600638,165.08904834810158,157.90759179113905,155.2145455822781,151.62381730379684,149.37961212974605,144.89120178164447,2025-05-12 21:00:00+00:00,165.16404834810157,No,No,No,No,No,Yes,SL,-1.02,-1016.71,10,864.0,0.01,448.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
97,EUR_JPY,BULLISH,2025-04-06 21:00:00+00:00,161.40335199999998,159.46294793281368,162.56759444031178,163.73183688062355,165.2841601343726,166.25436216796575,168.19476623515206,2025-06-08 21:00:00+00:00,164.4038924464903,Yes,Yes,Yes,No,No,No,TP3+Trail,1.55,1546.35,6,1512.0,0.01,194.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
98,USD_CAD,BEARISH,2025-04-06 21:00:00+00:00,1.4293924,1.4469348129611415,1.418866952223315,1.4083415044466303,1.394307574077717,1.3855363675971464,1.367993954636005,2025-04-13 21:00:00+00:00,1.3932156207167972,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.06,2062.25,7,168.0,0.81,175.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
99,EUR_USD,BULLISH,2025-04-06 21:00:00+00:00,1.08954168,1.0735514400748982,1.099135823955061,1.1087299679101221,1.1215221598502034,1.1295172798127542,1.1455075197378561,2025-04-10 21:00:00+00:00,1.129646743008635,Yes,Yes,Yes,Yes,Yes,No,TP5,2.51,2508.1,8,96.0,0.63,159.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
100,EUR_USD,BULLISH,2025-04-06 21:00:00+00:00,1.09066,1.073564765783834,1.1009171405296996,1.111174281059399,1.1248504684323317,1.1333980855404147,1.1504933197565805,2025-04-13 21:00:00+00:00,1.125895468025029,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.06,2061.13,10,168.0,0.58,171.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
101,EUR_JPY,BEARISH,2025-04-08 21:00:00+00:00,161.14,165.13133060895146,158.7452016346291,156.3504032692582,153.15733878209704,151.16167347762132,147.17034286866982,2025-05-12 21:00:00+00:00,165.20633060895145,No,No,No,No,No,Yes,SL,-1.02,-1018.79,8,816.0,0.01,399.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
102,XAU_USD,BULLISH,2025-04-08 21:00:00+00:00,3068.28124,3012.2895553209623,3101.8762508074224,3135.471261614845,3180.2646093580747,3208.2604516975935,3264.252136376631,2025-04-13 21:00:00+00:00,3186.0687362493736,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.1,2103.66,8,120.0,0.18,5599.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
103,NZD_USD,BEARISH,2025-04-09 21:00:00+00:00,0.5699637200000001,0.5885413372196612,0.5588171496682034,0.5476705793364067,0.5328084855606778,0.5235196769508472,0.5049420597311862,2025-04-13 21:00:00+00:00,0.5892913372196612,No,No,No,No,No,Yes,SL,-1.04,-1040.37,9,96.0,0.54,185.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
104,AUD_USD,BEARISH,2025-04-09 21:00:00+00:00,0.62183312,0.6422944657237006,0.6095563125657797,0.5972795051315593,0.5809104285525988,0.5706797556907485,0.5502184099670479,2025-04-20 21:00:00+00:00,0.6430444657237007,No,No,No,No,No,Yes,SL,-1.04,-1036.65,9,264.0,0.49,204.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
105,AUD_USD,BEARISH,2025-04-09 21:00:00+00:00,0.6197741400000001,0.6426088610291506,0.6060733073825098,0.5923724747650194,0.574104697941699,0.5626873374271237,0.5398526163979733,2025-04-20 21:00:00+00:00,0.6433588610291506,No,No,No,No,No,Yes,SL,-1.03,-1032.84,8,264.0,0.44,228.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
106,GBP_USD,BULLISH,2025-04-09 21:00:00+00:00,1.29873026,1.2854875398210543,1.3066758921073673,1.3146215242147345,1.325215700357891,1.3318370604473637,1.3450797806263095,2025-04-15 21:00:00+00:00,1.3189699714836287,Yes,Yes,Yes,No,No,No,TP3+Trail,1.53,1528.37,10,144.0,0.76,132.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
107,NZD_JPY,BEARISH,2025-04-14 21:00:00+00:00,84.996616,87.40617994653256,83.55087763208047,82.10513926416094,80.17748810693489,78.97270613366861,76.56314218713605,2025-05-12 21:00:00+00:00,87.48117994653256,No,No,No,No,No,Yes,SL,-1.03,-1031.13,8,672.0,0.01,241.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
108,EUR_NZD,BULLISH,2025-04-14 21:00:00+00:00,1.9084624399999999,1.8649622714052962,1.9345625411568221,1.9606626423136442,1.9954627771894071,2.017212861486759,2.0607130300814624,2025-08-25 21:00:00+00:00,1.976660207222605,Yes,Yes,Yes,No,No,No,TP3+Trail,1.57,1567.76,9,3192.0,0.23,435.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
109,NZD_CHF,BEARISH,2025-04-22 21:00:00+00:00,0.49228624,0.510914849046164,0.48110907457230156,0.46993190914460314,0.4550290219076719,0.4457147173845899,0.42708610833842586,2025-10-28 21:00:00+00:00,0.46350989466183,Yes,Yes,Yes,No,No,No,TP3+Trail,1.54,1544.74,7,4536.0,0.54,186.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
110,AUD_NZD,BEARISH,2025-04-30 21:00:00+00:00,1.08078,1.094390160159501,1.0726139039042994,1.064447807808599,1.0535596796809983,1.0467545996012477,1.033144439441747,2025-07-10 21:00:00+00:00,1.095140160159501,No,No,No,No,No,Yes,SL,-1.06,-1055.11,8,1704.0,0.73,136.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
111,CHF_JPY,BEARISH,2025-04-30 21:00:00+00:00,174.815868,176.79424160358252,173.62884383785047,172.44181967570097,170.85912079283494,169.8699339910437,167.89156038746114,2025-06-10 21:00:00+00:00,176.55270182700932,Yes,No,No,No,No,No,TP1+Trail,-0.88,-877.91,6,984.0,0.01,197.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
112,AUD_NZD,BEARISH,2025-05-01 21:00:00+00:00,1.0820214400000001,1.0943365772909652,1.074632357625421,1.067243275250842,1.0573911654180699,1.0512335967725872,1.0389184594816223,2025-07-10 21:00:00+00:00,1.0931161553244109,Yes,No,No,No,No,No,TP1+Trail,-0.9,-900.9,9,1680.0,0.81,123.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
113,AUD_NZD,BEARISH,2025-05-04 21:00:00+00:00,1.0820214400000001,1.0942578931987534,1.0746795680807482,1.0673376961614962,1.0575485336024935,1.0514303070031168,1.0391938538043635,2025-07-10 21:00:00+00:00,1.0930500606869529,Yes,No,No,No,No,No,TP1+Trail,-0.9,-901.29,10,1608.0,0.82,122.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
114,NZD_USD,BULLISH,2025-05-05 21:00:00+00:00,0.5944782000000001,0.586498330932643,0.5992661214404142,0.6040540428808285,0.6104379381347141,0.6144278726683927,0.6224077417357496,2025-05-11 21:00:00+00:00,0.5870251099834202,Yes,No,No,No,No,No,TP1+Trail,-0.93,-933.99,7,144.0,1.25,79.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
115,AUD_USD,BULLISH,2025-05-06 21:00:00+00:00,0.6425,0.6352244405485163,0.6468653356708901,0.6512306713417803,0.6570511189029672,0.6606888986287089,0.6679644580801927,2025-07-01 21:00:00+00:00,0.6532817617306014,Yes,Yes,Yes,No,No,No,TP3+Trail,1.48,1481.92,9,1344.0,1.37,72.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
116,AUD_USD,BULLISH,2025-05-06 21:00:00+00:00,0.64314404,0.6333987487802601,0.648991214731844,0.6548383894636879,0.6626346224394798,0.6675072680493497,0.6772525592690897,2025-09-10 21:00:00+00:00,0.6578403265832877,Yes,Yes,Yes,No,No,No,TP3+Trail,1.51,1508.04,7,3048.0,1.03,97.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
117,AUD_USD,BULLISH,2025-05-07 21:00:00+00:00,0.64314404,0.6352637662236224,0.6478722042658266,0.6526003685316533,0.6589045875527554,0.6628447244409442,0.6707249982173219,2025-07-01 21:00:00+00:00,0.6548842739355587,Yes,Yes,Yes,No,No,No,TP3+Trail,1.49,1489.83,7,1320.0,1.27,78.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
118,XAU_USD,BULLISH,2025-05-07 21:00:00+00:00,3311.85673,3170.8013066754584,3396.4899839947248,3481.12323798945,3593.967576649083,3664.4952883113538,3805.550711635896,2025-05-13 21:00:00+00:00,3170.7263066754585,No,No,No,No,No,Yes,SL,-1.0,-1000.53,6,144.0,0.07,14105.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
119,XAU_USD,BULLISH,2025-05-07 21:00:00+00:00,3305.98,3197.6952922713804,3370.950824637172,3435.9216492743435,3522.5494154572393,3576.691769321549,3684.976477050169,2025-05-13 21:00:00+00:00,3197.6202922713805,No,No,No,No,No,Yes,SL,-1.0,-1000.69,6,144.0,0.09,10828.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
120,NZD_USD,BEARISH,2025-05-11 21:00:00+00:00,0.59102818,0.598131455325671,0.5867662148045975,0.5825042496091948,0.576821629348658,0.5732699916858225,0.5661667163601515,2025-05-22 21:00:00+00:00,0.5977449312735637,Yes,No,No,No,No,No,TP1+Trail,-0.95,-945.59,9,264.0,1.41,71.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
121,GBP_USD,BULLISH,2025-05-11 21:00:00+00:00,1.3270701599999999,1.3109357641885326,1.3367507974868802,1.3464314349737605,1.3593389516229344,1.367406149528668,1.3835405453401353,2025-05-26 21:00:00+00:00,1.3518931773611753,Yes,Yes,Yes,No,No,No,TP3+Trail,1.54,1538.52,9,360.0,0.62,161.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
122,EUR_USD,BULLISH,2025-05-11 21:00:00+00:00,1.11639244,1.0894541731858591,1.1325554000884845,1.148718360176969,1.1702689736282819,1.1837381070353523,1.2106763738494932,2025-07-14 21:00:00+00:00,1.1583395929004132,Yes,Yes,Yes,No,No,No,TP3+Trail,1.56,1557.16,6,1536.0,0.37,269.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
123,NZD_USD,BULLISH,2025-05-12 21:00:00+00:00,0.59376,0.5840774903295015,0.5995695058022991,0.6053790116045981,0.6131250193409968,0.617966274176246,0.6276487838467445,2025-08-19 21:00:00+00:00,0.5870068440042909,Yes,Yes,No,No,No,No,TP2+Trail,-0.7,-697.46,7,2376.0,1.03,96.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
124,NZD_USD,BULLISH,2025-05-13 21:00:00+00:00,0.5944782000000001,0.5816643838773943,0.6021664896735636,0.6098547793471271,0.6201058322452117,0.6265127403065145,0.6393265564291204,2025-08-19 21:00:00+00:00,0.5857836340039845,Yes,Yes,No,No,No,No,TP2+Trail,-0.68,-678.53,9,2352.0,0.78,128.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
125,XAU_USD,BULLISH,2025-05-19 21:00:00+00:00,3237.0387,3087.6522575694266,3326.6705654583443,3416.302430916688,3535.811584861147,3610.504806076434,3759.891248507007,2025-09-22 21:00:00+00:00,3618.6460604101153,Yes,Yes,Yes,Yes,Yes,No,TP5,2.55,2554.5,7,3024.0,0.07,14938.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
126,XAU_USD,BULLISH,2025-05-20 21:00:00+00:00,3311.85673,3175.310977094188,3393.7841817434874,3475.7116334869747,3584.9482358116243,3653.2211122645303,3789.7668651703425,2025-09-09 21:00:00+00:00,3599.2105398667345,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.1,2104.45,8,2688.0,0.07,13654.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
127,XAG_USD,BULLISH,2025-05-21 21:00:00+00:00,32.715481,31.783834940946594,33.27446863543204,33.83345627086408,34.5787731181068,35.044596147633506,35.976242206686905,2025-06-02 21:00:00+00:00,34.18464000359965,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1576.95,7,288.0,0.21,931.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
128,NZD_USD,BEARISH,2025-05-22 21:00:00+00:00,0.59102818,0.5997827098200018,0.5857754621079989,0.5805227442159978,0.5735191203599964,0.5691418554499955,0.5603873256299937,2025-05-25 21:00:00+00:00,0.6005327098200018,No,No,No,No,No,Yes,SL,-1.09,-1085.67,8,72.0,1.14,87.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
129,XAG_USD,BULLISH,2025-06-01 21:00:00+00:00,33.708045999999996,32.355827111753925,34.51937733294764,35.33070866589528,36.41248377649214,37.088593220615174,38.440812108861245,2025-06-11 21:00:00+00:00,35.84381293787002,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1579.45,10,240.0,0.15,1352.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
130,ETH_USD,BEARISH,2025-07-31 21:00:00+00:00,3696.8518,3963.3158437763605,3536.9733737341835,3377.094947468367,3163.923712447279,3030.691690559099,2764.227646782738,2025-08-07 21:00:00+00:00,3920.756596772143,Yes,No,No,No,No,No,TP1+Trail,-0.84,-840.28,8,168.0,3.75,26646.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
131,CHF_JPY,BULLISH,2025-08-03 21:00:00+00:00,183.02206,180.64541237778877,184.44804857332676,185.8740371466535,187.77535524442249,188.9636790555281,191.34032667773934,2025-10-06 21:00:00+00:00,187.94990324475467,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.07,2073.44,7,1536.0,0.01,237.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
132,CHF_JPY,BULLISH,2025-08-04 21:00:00+00:00,182.729,180.65166863651814,183.97539881808913,185.22179763617825,186.88366272696376,187.9223284087047,189.9996597721866,2025-09-18 21:00:00+00:00,185.94657021111877,Yes,Yes,Yes,No,No,No,TP3+Trail,1.55,1548.9,9,1080.0,0.01,207.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
133,ETH_USD,BEARISH,2025-08-05 21:00:00+00:00,3675.86,3890.9846696322265,3546.7851982206644,3417.7103964413286,3245.6106607355473,3138.0483259194343,2922.9236562872075,2025-08-07 21:00:00+00:00,3891.0596696322264,No,No,No,No,No,Yes,SL,-1.0,-1000.35,9,48.0,4.65,21512.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
134,BTC_USD,BULLISH,2025-08-13 21:00:00+00:00,117908.4,111847.99449922182,121544.6433004669,125180.8866009338,130029.21100155634,133059.41375194542,139119.8192527236,2025-08-21 21:00:00+00:00,111840.49449922182,No,No,No,No,No,Yes,SL,-1.0,-1001.24,8,192.0,0.17,6060.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
135,BTC_USD,BULLISH,2025-08-21 21:00:00+00:00,117185.0628,111850.81409066703,120385.61202559978,123586.16125119956,127853.56021866594,130520.68457333243,135854.93328266538,2025-08-24 21:00:00+00:00,111843.31409066703,No,No,No,No,No,Yes,SL,-1.0,-1001.41,10,72.0,0.19,5334.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
136,ETH_USD,BULLISH,2025-08-21 21:00:00+00:00,4451.2887,3953.5435143066293,4749.935811416022,5048.582922832045,5446.779071386742,5695.651664233427,6193.396849926798,2025-09-24 21:00:00+00:00,4033.1077440175686,Yes,No,No,No,No,No,TP1+Trail,-0.84,-840.15,9,816.0,2.01,49774.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
137,ETH_USD,BEARISH,2025-08-24 21:00:00+00:00,4549.79556,4937.5007423226625,4317.172450606402,4084.549341212804,3774.3851953546737,3580.532604193342,3192.8274218706792,2025-10-19 21:00:00+00:00,3935.3578460185786,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1584.81,5,1344.0,2.58,38770.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
138,ETH_USD,BULLISH,2025-08-25 21:00:00+00:00,4451.2887,4066.842167843242,4681.956619294055,4912.62453858811,5220.181764313516,5412.405030391896,5796.851562548653,2025-09-21 21:00:00+00:00,4128.278612988323,Yes,No,No,No,No,No,TP1+Trail,-0.84,-840.2,8,648.0,2.6,38444.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
139,XAG_USD,BULLISH,2025-09-16 21:00:00+00:00,41.441393,40.268083267180415,42.145378839691745,42.8493646793835,43.78801246563916,44.37466733204896,45.54797706486853,2025-09-23 21:00:00+00:00,43.90370998758522,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.1,2098.61,6,168.0,0.17,1173.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
140,XAG_USD,BULLISH,2025-09-16 21:00:00+00:00,41.67485,40.246958786497395,42.53158472810156,43.38831945620313,44.53063242700521,45.24457803375651,46.672469247259116,2025-09-28 21:00:00+00:00,45.315612050499155,Yes,Yes,Yes,Yes,Yes,No,TP5,2.55,2549.75,7,288.0,0.14,1427.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
141,ETH_USD,BULLISH,2025-09-21 21:00:00+00:00,4446.58392,4201.965966737828,4593.354691957303,4740.125463914606,4935.819826524344,5058.1288031554295,5302.746756417601,2025-09-22 21:00:00+00:00,4201.890966737828,No,No,No,No,No,Yes,SL,-1.0,-1000.31,7,24.0,4.09,24461.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
142,ETH_USD,BULLISH,2025-10-01 21:00:00+00:00,4446.58392,3976.1298906378124,4728.856337617312,5011.128755234625,5387.491978724375,5622.7189934054695,6093.173022767656,2025-10-09 21:00:00+00:00,4051.327535335762,Yes,No,No,No,No,No,TP1+Trail,-0.84,-840.16,8,192.0,2.13,47045.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
143,AUD_NZD,BULLISH,2025-10-02 21:00:00+00:00,1.13188,1.122431801925934,1.1375489188444396,1.143217837688879,1.1507763961481319,1.1555004951851648,1.1649486932592308,2025-11-04 22:00:00+00:00,1.1461053939473944,Yes,Yes,Yes,No,No,No,TP3+Trail,1.51,1505.62,8,793.0,1.06,94.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
