date,start_balance,daily_dd_base,min_equity_allowed,lowest_equity,max_daily_dd_pct,protective_close
2023-04-28,76134.26250620978,78502.99190930193,74577.84231383682,76920.23572591659,2.0161730717396984,False
2023-04-29,76134.26250620978,81510.45478265475,77434.93204352201,80975.92292966844,0.6557831807117601,False
2023-04-30,76134.26250620978,81510.45478265475,77434.93204352201,80975.92292966844,0.6557831807117601,False
2023-05-01,75714.57250620978,82077.1209937617,77973.26494407361,81196.87964764104,1.0724564110716832,False
2023-05-02,79145.77250620977,85274.69682056856,81010.96197954012,81432.77985876056,4.505342270394689,True
2023-05-03,82164.96906119067,83016.70378527859,78865.86859601465,81743.8074845662,1.533301423295134,False
2023-05-04,81738.30906119067,82085.40566715611,77981.1353837983,80953.23894486127,1.3792545862362062,False
2023-05-05,81323.89906119066,83941.03351120009,79743.98183564008,80173.44105737585,4.488379873618708,True
2023-05-06,81380.03602467584,81380.03602467584,77311.03422344204,81380.03602467584,0.0,False
2023-05-07,81380.03602467584,81380.03602467584,77311.03422344204,81380.03602467584,0.0,False
2023-05-08,81380.03602467584,81553.93086192485,77476.2343188286,81233.33400463115,0.3931102448470396,False
2023-05-09,81380.03602467584,81380.03602467584,77311.03422344204,81253.04354969805,0.15604868365907246,False
2023-05-10,81380.03602467584,81441.32001775487,77369.25401686713,81265.15617516977,0.21630769558584356,False
2023-05-11,81380.03602467584,81390.54545669968,77321.0181838647,80844.60673415907,0.670764300051353,False
2023-05-12,80987.34602467583,80990.25708231123,76940.74422819566,80507.48986770115,0.5960806052503822,False
2023-05-13,80594.88602467583,80755.65971075401,76717.87672521631,80695.16587025287,0.07490972238704051,False
2023-05-14,80594.88602467583,80755.65971075401,76717.87672521631,80566.41846077518,0.23433806454760797,False
2023-05-15,80594.88602467583,80709.49170316511,76674.01711800686,80410.8672632961,0.36999915817498197,False
2023-05-16,80594.88602467583,80594.88602467583,76565.14172344204,79944.1177036188,0.8074560969759029,False
2023-05-17,80594.88602467583,80594.88602467583,76565.14172344204,79393.83807874199,1.4902284812042694,False
2023-05-18,80594.88602467583,80594.88602467583,76565.14172344204,79365.18852875878,1.5257760840316217,False
2023-05-19,80594.88602467583,80594.88602467583,76565.14172344204,79469.931671944,1.3559576050913715,False
2023-05-20,81175.99602467583,81175.99602467583,77117.19622344204,80036.12745092067,1.4041941332123111,False
2023-05-21,81175.99602467583,81175.99602467583,77117.19622344204,79976.911790979,1.4771413871316559,False
2023-05-22,80361.84602467583,80361.84602467583,76343.75372344205,79765.16576309026,0.7424919798412225,False
2023-05-23,80361.84602467583,80361.84602467583,76343.75372344205,79536.77936212374,1.0266895341089513,False
2023-05-24,79540.26602467583,81389.38710056011,77319.9177455321,79940.3846694401,1.7803333858869157,False
2023-05-25,80123.19602467582,84022.76683679636,79821.62849495655,83242.11739125896,0.9290927625053316,False
2023-05-26,82484.07602467581,85119.98106626968,80863.9820129562,84497.21890225778,0.7316286448972014,False
2023-05-27,82484.07602467581,85929.97286384436,81633.47422065215,85731.95230062123,0.23044411236682213,False
2023-05-28,82484.07602467581,85929.97286384436,81633.47422065215,85356.45230062123,0.6674278416587864,False
2023-05-29,83188.30602467581,85758.73007373513,81470.79357004836,84921.65177691051,0.9760852289963978,False
2023-05-30,82795.6460246758,85239.41200760174,80977.44140722165,84667.71240711183,0.670698667464913,False
2023-05-31,83843.05602467581,85599.89803082473,81319.90312928348,84039.51896797789,1.8228749084314857,False
2023-06-01,83459.2060246758,85326.94582670448,81060.59853536925,83721.42021361571,1.8816161735702206,False
2023-06-02,83214.5360246758,85221.86923574556,80960.77577395827,83350.95234341487,2.1953483408762717,False
2023-06-03,83214.5360246758,84992.55917091526,80742.9312123695,84758.02439245286,0.27594742498665853,False
2023-06-04,83214.5360246758,84992.55917091526,80742.9312123695,84718.86384544478,0.32202269015114593,False
2023-06-05,82931.8760246758,84945.68278619355,80698.39864688387,82550.96493234158,2.8191166111165638,False
2023-06-06,80966.69602467581,83248.17449635234,79085.76577153472,81801.5895338314,1.7376776983672144,False
2023-06-07,80695.6760246758,83049.78772155389,78897.2983354762,81966.34274610259,1.3045728413946542,False
2023-06-08,81530.2860246758,82612.52880245981,78481.90236233681,81520.28752825932,1.3221254572804875,False
2023-06-09,80718.1060246758,83551.96909898578,79374.37064403649,82496.66619341448,1.2630497125939164,False
2023-06-10,80718.1060246758,82845.5700348355,78703.29153309372,82237.04857707676,0.734525041595913,False
2023-06-11,80325.6860246758,82453.1500348355,78330.49253309373,80948.7086096311,1.8246015156107422,False
2023-06-12,78616.15602467582,81127.14316201847,77070.78600391754,78420.27535005196,3.33657479662589,False
2023-06-13,78914.88602467581,79206.54564366206,75246.21836147895,78889.25400757747,0.4005876452585504,False
2023-06-14,79478.16602467581,80659.2105200069,76626.24999400656,80326.6113323721,0.41235115678737505,False
2023-06-15,80241.98602467582,82488.90897571322,78364.46352692755,82488.90897571322,0.0,False
2023-06-16,82046.07602467581,85220.0857561115,80959.08146830591,85220.0857561115,0.0,False
2023-06-17,82629.25602467581,86874.46989904674,82530.7464040944,86545.09408509359,0.3791399410389618,False
2023-06-18,82629.25602467581,86874.46989904674,82530.7464040944,86545.09408509359,0.3791399410389618,False
2023-06-19,84021.69602467581,87277.59843091478,82913.71850936904,86444.71712148919,0.9542899030211774,False
2023-06-20,84868.60602467581,86872.57426528768,82528.94555202329,86136.81890440952,0.8469362938772165,False
2023-06-21,85617.4260246758,87717.89235621232,83331.9977384017,85501.62651886001,2.5265835484878196,False
2023-06-22,84087.67602467582,86602.60666294929,82272.47632980182,85969.24181071158,0.731346176106121,False
2023-06-23,85713.29602467582,88234.05059839664,83822.3480684768,87645.04365096755,0.6675506150227645,False
2023-06-24,85713.29602467582,89069.52511672184,84616.04886088574,89069.52511672184,0.0,False
2023-06-25,86772.69602467581,90128.92511672183,85622.47886088573,89908.21674317397,0.24488073419497358,False
2023-06-26,87340.94602467581,90317.19762261442,85801.33774148369,90225.6165246873,0.10139940159545897,False
2023-06-27,87761.72602467581,90498.30466427653,85973.3894310627,89401.83548001884,1.2115908561218707,False
2023-06-28,89429.30602467581,90710.86953957533,86175.32606259656,89830.52364789949,0.970496585628872,False
2023-06-29,89585.97602467581,90954.73371527741,86406.99702951354,90016.74126473788,1.0312739229997658,False
2023-06-30,90144.8160246758,91354.57983728572,86786.85084542143,90222.23231597572,1.2395082143958842,False
2023-07-01,89754.6060246758,91621.36850896636,87040.30008351804,91371.79992633132,0.27239124092608874,False
2023-07-02,89754.6060246758,91621.36850896636,87040.30008351804,91371.79992633132,0.27239124092608874,False
2023-07-03,89754.6060246758,91778.58988384345,87189.66038965127,90101.56102549305,1.8272549844935264,False
2023-07-04,89754.6060246758,92144.89298138653,87537.6483323172,90447.25673314328,1.8423552226450264,False
2023-07-05,89754.6060246758,90951.9287756396,86404.33233685761,90217.14484190765,0.8078816399204816,False
2023-07-06,90289.7960246758,92728.55789123353,88092.12999667185,91388.93390722774,1.4446725091714638,False
2023-07-07,89451.2060246758,94424.19935745723,89702.98938958436,91866.79076173138,2.708424972759779,False
2023-07-08,89451.2060246758,93777.30264986292,89088.43751736976,93303.01585159305,0.505758626946986,False
2023-07-09,89451.2060246758,93777.30264986292,89088.43751736976,93303.01585159305,0.505758626946986,False
2023-07-10,92278.77602467581,95008.47361963979,90258.04993865779,93488.04359340272,1.6003099179595384,False
2023-07-11,90772.5160246758,94405.87104213049,89685.57749002396,93823.68144524432,0.6166879140666484,False
2023-07-12,92820.64602467579,96160.8891068108,91352.84465147027,94236.62142032063,2.0010918205558506,False
2023-07-13,91869.7560246758,95614.76883703689,90834.03039518504,94132.03777411452,1.5507343488425829,False
2023-07-14,95290.12602467579,95299.70751127643,90534.7221357126,95299.70751127643,0.0,False
2023-07-15,96522.15602467579,97560.0634882619,92682.06031384881,97332.31600394819,0.23344335394074317,False
2023-07-16,96522.15602467579,97560.0634882619,92682.06031384881,96860.57700382762,0.7169803497703144,False
2023-07-17,96731.9760246758,97319.56639855217,92453.58807862455,96887.14808733902,0.4443282345117151,False
2023-07-18,97295.7760246758,99103.04375988357,94147.89157188938,97936.66321031084,1.176937160879486,False
2023-07-19,97629.8860246758,100064.17351656158,95060.9648407335,98463.99095811078,1.5991563236026314,False
2023-07-20,97447.8060246758,99556.26558881941,94578.45230937844,96772.85054533112,2.795821063622619,False
2023-07-21,97018.6160246758,97745.0932114604,92857.83855088738,97116.49418797252,0.6431003366357916,False
2023-07-22,97018.6160246758,100064.51248047824,95061.28685645432,99809.608982375,0.2547391595526687,False
2023-07-23,97018.6160246758,100064.51248047824,95061.28685645432,99809.608982375,0.2547391595526687,False
2023-07-24,98162.3060246758,101075.06447924039,96021.31125527837,96842.5631192908,4.187483215327449,False
2023-07-25,97949.26602467579,99871.81554968681,94878.22477220246,97048.00805220516,2.827431825425057,False
2023-07-26,97949.26602467579,99664.11404537004,94680.90834310153,98492.41778417373,1.1756450879229403,False
2023-07-27,95800.39602467579,99126.54868419612,94170.22124998631,91639.7243057504,7.4927757735926415,True
2023-07-28,93300.84046244028,93300.84046244028,88635.79843931826,90802.52191049622,2.677702086670695,False
2023-07-29,93300.84046244028,94306.05471859824,89590.75198266833,94211.91735196288,0.09982112698517556,False
2023-07-30,93300.84046244028,94306.05471859824,89590.75198266833,94211.91735196288,0.09982112698517556,False
2023-07-31,93300.84046244028,94687.43933220758,89953.06736559719,94356.58048437595,0.34942210937906615,False
2023-08-01,93868.19046244028,96281.60247467012,91467.5223509366,95606.38940103314,0.7012898168314228,False
2023-08-02,94001.30046244027,96722.00557688161,91885.90529803753,95231.34571318247,1.541179646563735,False
2023-08-03,93347.47046244027,96564.1361309913,91735.92932444173,95245.6255074966,1.3654247594636106,False
2023-08-04,96356.92046244028,96983.58423099584,92134.40501944604,95821.95786569544,1.1977556557753457,False
2023-08-05,96356.92046244028,96356.92046244028,91539.07443931825,95841.5971605106,0.5348067367206353,False
2023-08-06,96356.92046244028,96356.92046244028,91539.07443931825,95783.42057255101,0.5951828754353097,False
2023-08-07,96356.92046244028,96356.92046244028,91539.07443931825,95796.85801574079,0.5812373870103118,False
2023-08-08,95512.59046244028,96461.65076652175,91638.56822819565,95837.06617396367,0.6474952352514061,False
2023-08-09,96087.46046244027,96562.63125153157,91734.49968895498,96251.59796322933,0.322105232915659,False
2023-08-10,96087.46046244027,96525.03987365737,91698.7878799745,96380.78710071223,0.14944596048233016,False
2023-08-11,96087.46046244027,97497.21423149767,92622.35351992278,97008.80762165348,0.5009441692195528,False
2023-08-12,96087.46046244027,97411.09473220055,92540.53999559052,97259.5283843178,0.1555945432082758,False
2023-08-13,96087.46046244027,97411.09473220055,92540.53999559052,97259.5283843178,0.1555945432082758,False
2023-08-14,95670.23046244028,97486.02920838381,92611.72774796461,97088.36406355727,0.40792013794767246,False
2023-08-15,96198.99046244027,97445.62730566383,92573.34594038063,97018.37762217634,0.4384493130177201,False
2023-08-16,96198.99046244027,97249.5705085029,92387.09198307776,96806.83899744181,0.45525292167987996,False
2023-08-17,95315.30046244027,97088.29819584993,92233.88328605743,96410.22194299925,0.6984119254854334,False
2023-08-18,96146.76046244027,96554.43206171667,91726.71045863083,96554.43206171667,0.0,False
2023-08-19,97003.77046244027,97108.23521297262,92252.82345232398,97108.23521297262,0.0,False
2023-08-20,97586.92046244026,97691.38521297261,92806.81595232397,97222.20108472038,0.4802717529589626,False
2023-08-21,97173.19046244027,97269.30549140708,92405.84021683672,97053.10891291367,0.22226598349929996,False
2023-08-22,97173.19046244027,97936.37599373845,93039.55719405152,97597.37009140379,0.3461491186444648,False
2023-08-23,97311.47046244027,98463.02537541198,93539.87410664138,98302.14887868184,0.1633877245968854,False
2023-08-24,97893.35046244027,99346.46605332739,94379.142750661,98767.25395132157,0.5830223509861947,False
2023-08-25,97893.35046244027,99401.57065417871,94431.49212146977,97751.80405985752,1.659698718504944,False
2023-08-26,97500.30046244027,99313.28009921826,94347.61609425735,98957.14933128974,0.3585932994789153,False
2023-08-27,97500.30046244027,99313.28009921826,94347.61609425735,98803.4397654278,0.5133657183421065,False
2023-08-28,98060.63046244027,99883.68992064612,94889.50542461382,99047.6614542461,0.8370019840718884,False
2023-08-29,98060.63046244027,100228.02318868977,95216.62202925528,99443.82152842353,0.782417566781589,False
2023-08-30,98060.63046244027,102151.62095722313,97044.03990936196,100596.90741572017,1.5219665894034242,False
2023-08-31,100227.20046244028,105195.0058593325,99935.25556636587,100596.22561385998,4.371671647247245,True
2023-09-01,101875.35701200654,102286.23081075816,97171.91927022026,101559.46019284478,0.7105263456798943,False
2023-09-02,101875.35701200654,102513.99590020863,97388.29610519818,102463.32572710904,0.049427566113908084,False
2023-09-03,101875.35701200654,102513.99590020863,97388.29610519818,102463.32572710904,0.049427566113908084,False
2023-09-04,101875.35701200654,102530.00712324296,97403.5067670808,102176.69889950566,0.34459007040994244,False
2023-09-05,101875.35701200654,102997.80832200174,97847.91790590165,102548.22146399347,0.43650138321655646,False
2023-09-06,101875.35701200654,104081.23848195236,98877.17655785473,102502.50370673544,1.516829351997639,False
2023-09-07,101875.35701200654,104130.52573789068,98923.99945099614,102246.45410454225,1.8093365225974853,False
2023-09-08,102017.45701200655,104131.85063454752,98925.25810282014,101323.32335432619,2.697087647157932,False
2023-09-09,102017.45701200655,103267.50670103419,98104.13136598248,103033.17820323023,0.22691406550789947,False
2023-09-10,102017.45701200655,103267.50670103419,98104.13136598248,102038.2608114232,1.1903510880433397,False
2023-09-11,101203.09701200655,102403.86694170801,97283.67359462261,98420.91739884831,3.8894522851631566,False
2023-09-12,98312.03701200653,99060.52914425483,94107.50268704208,97959.20492522651,1.111768964432382,False
2023-09-13,98416.87701200653,99864.83941749725,94871.59744662239,96311.48864099865,3.55816000628948,False
2023-09-14,96073.24701200653,96139.6976659192,91332.71278262323,94958.1108023344,1.2290311830298855,False
2023-09-15,95589.32701200653,97285.91996194288,92421.62396384573,96444.29836701523,0.8651011320619515,False
2023-09-16,96168.80701200652,97390.15389954539,92520.64620456811,97163.30613910621,0.23292679121666315,False
2023-09-17,96168.80701200652,97390.15389954539,92520.64620456811,97097.3439841165,0.30065658971123227,False
2023-09-18,96168.80701200652,97031.53551058403,92179.95873505482,96365.93251260278,0.6859656445492835,False
2023-09-19,96708.24701200653,96931.82536375614,92085.23409556833,96743.2854750612,0.19450772539091965,False
2023-09-20,97155.34701200652,97283.88675691614,92419.69241907033,96404.55891338638,0.9038781989939777,False
2023-09-21,95851.6170120065,97301.52682155093,92436.45048047337,96044.65339719229,1.2917304233711746,False
2023-09-22,96537.2470120065,97335.34935429765,92468.58188658276,96537.58667263268,0.819602217444292,False
2023-09-23,97394.36701200649,97394.36701200649,92524.64866140616,97102.66325734447,0.2995078294682755,False
2023-09-24,97394.36701200649,97394.36701200649,92524.64866140616,96939.43806745522,0.4670998523920662,False
2023-09-25,96976.6670120065,97137.43811630998,92280.56621049448,96519.32943015762,0.6363238501433842,False
2023-09-26,96976.6670120065,96976.6670120065,92127.83366140617,96559.05315740386,0.4306333342544451,False
2023-09-27,97147.1770120065,97627.6842187831,92746.30000784395,96207.74683396611,1.454441325920341,False
2023-09-28,96364.9570120065,97730.8745969812,92844.33086713214,94154.55339384523,3.659356593178837,False
2023-09-29,93870.0270120065,94581.91223853672,89852.81662660989,91888.17009187669,2.8480521094417983,False
2023-09-30,93870.0270120065,93870.0270120065,89176.52566140617,92942.42240790676,0.9881797562294148,False
2023-10-01,93870.0270120065,93870.0270120065,89176.52566140617,92549.06240790676,1.4072272546920366,False
2023-10-02,93995.09701200649,94406.63283976924,89686.30119778078,93001.54962982984,1.488331028948111,False
2023-10-03,91570.07701200648,97427.0503623203,92555.69784420427,92762.31037382282,4.7879310429186015,True
2023-10-04,96257.172494961,96682.3357599061,91848.21897191078,96417.04659043049,0.2743925944594582,False
2023-10-05,96257.172494961,97032.43107477899,92180.80952104004,95997.86448613035,1.0662070167564284,False
2023-10-06,96820.75249496101,96820.75249496101,91979.71487021295,95936.91094377256,0.9128637491579623,False
2023-10-07,96820.75249496101,96820.75249496101,91979.71487021295,96571.97501033121,0.25694644817261203,False
2023-10-08,96820.75249496101,96820.75249496101,91979.71487021295,96547.60861944495,0.2821129442577706,False
2023-10-09,96820.75249496101,96970.31779446123,92121.80190473815,95559.53883282417,1.4548564898254244,False
2023-10-10,95965.952494961,96037.97918689359,91236.0802275489,95389.9692329897,0.6747434289957733,False
2023-10-11,95965.952494961,95965.952494961,91167.65487021295,95466.12030753109,0.5208432516273516,False
2023-10-12,95965.952494961,97243.29376344744,92381.12907527506,96461.07676418083,0.8043917158641412,False
2023-10-13,95918.132494961,99636.68233325519,94654.84821659242,98766.56113072977,0.8732940340336938,False
2023-10-14,95918.132494961,100908.67107680313,95863.23752296297,100428.66132933668,0.475687314424256,False
2023-10-15,95918.132494961,100908.67107680313,95863.23752296297,99753.63935610934,1.144630791752949,False
2023-10-16,98739.24249496098,100511.90865015045,95486.31321764292,99808.91561194615,0.69941268417376,False
2023-10-17,98739.24249496098,100391.58392363488,95372.00472745314,99000.79352616999,1.385365528770649,False
2023-10-18,98873.26249496099,101543.21090603722,96466.05036073535,100084.84981019961,1.4361975387868122,False
2023-10-19,97645.302494961,101235.17978780343,96173.42079841325,100152.73724605271,1.0692355602267876,False
2023-10-20,98676.942494961,102425.17788771867,97303.91899333273,101761.69516560182,0.6477730727928838,False
2023-10-21,98676.942494961,102911.71559226364,97766.12981265046,102587.0736166719,0.3154567715866063,False
2023-10-22,98676.942494961,102911.71559226364,97766.12981265046,102450.14842462221,0.448507893377431,False
2023-10-23,99248.17249496099,103011.37115162217,97860.80259404106,102459.3766598417,0.5358578238590656,False
2023-10-24,100585.06249496099,103668.65875900071,98485.22582105067,102411.33130687995,1.2128327569508566,False
2023-10-25,101311.502494961,102878.60998735906,97734.6794879911,102220.92313321019,0.6392843509741016,False
2023-10-26,103250.802494961,106643.36082290499,101311.19278175973,103694.94955759362,2.7647396355105367,False
2023-10-27,103665.45249496099,104910.53861890754,99665.01168796215,101967.70749000311,2.8050862836520114,False
2023-10-28,103665.45249496099,103665.45249496099,98482.17987021293,102397.70773373867,1.2229192375193092,False
2023-10-29,103665.45249496099,103665.45249496099,98482.17987021293,102246.41212054936,1.3688652682827107,False
2023-10-30,102417.192494961,102607.4621904947,97477.08908096996,100259.79929394189,2.2880040558787824,False
2023-10-31,102003.072494961,102284.90628742141,97170.66097305034,101175.67739254628,1.0844502235336613,False
2023-11-01,104734.172494961,106816.37924535124,101475.56028308367,104147.08326086961,2.498957560010916,False
2023-11-02,103955.732494961,104823.43778465837,99582.26589542544,103174.55372840755,1.5730108562535026,False
2023-11-03,103001.502494961,105427.33327120605,100155.96660764575,102756.33069014367,2.533501036388134,False
2023-11-04,103001.502494961,104931.38140102549,99684.81233097421,104442.30933390708,0.4660875141339083,False
2023-11-05,103001.502494961,104931.38140102549,99684.81233097421,104442.30933390708,0.4660875141339083,False
2023-11-06,103001.502494961,105231.91326561049,99970.31760232996,104726.0484096251,0.4807143007165159,False
2023-11-07,106814.63249496098,106814.63249496098,101473.90087021294,105742.67959268694,1.0035637227180612,False
2023-11-08,106032.74249496098,107171.96804388378,101813.36964168958,106530.7975708059,0.598263225711547,False
2023-11-09,106032.74249496098,108220.66993010194,102809.63643359684,106349.59767880477,1.728941663829716,False
2023-11-10,105642.22249496098,108231.60265020357,102820.02251769339,107742.24106745789,0.4521429700410715,False
2023-11-11,105642.22249496098,108722.25963587644,103286.14665408262,108722.25963587644,0.0,False
2023-11-12,106225.50249496098,109305.53963587644,103840.26265408262,108975.0287632452,0.3023733963825248,False
2023-11-13,106913.23249496098,109479.5208331998,104005.54479153981,108903.49151268114,0.526152577335705,False
2023-11-14,106243.11249496098,109105.23204951668,103649.97044704085,106688.37445344328,2.2151619593976273,False
2023-11-15,104229.032494961,106992.83298083243,101643.1913317908,105874.49206577902,1.0452484375787696,False
2023-11-16,103805.492494961,107081.98734853903,101727.88798111207,106387.42218789675,0.6486293146405192,False
2023-11-17,105343.292494961,107201.05713480705,101841.0042780667,105908.22127861952,1.2059917045050907,False
2023-11-18,104950.882494961,106555.89445792865,101228.09973503221,106391.89642189501,0.1539079906071129,False
2023-11-19,104950.882494961,106555.89445792865,101228.09973503221,106003.99760280216,0.5179411781338752,False
2023-11-20,104560.222494961,106126.67793047802,100820.34403395411,105527.23389697625,0.5648382152265788,False
2023-11-21,104560.222494961,105646.8485153356,100364.50608956882,104935.7703846687,0.6730708399348748,False
2023-11-22,105136.612494961,105554.55931250419,100276.83134687897,105384.40598087867,0.16119941453383152,False
2023-11-23,105136.612494961,105916.7099375444,100620.87444066718,105444.86904168836,0.4454829612194915,False
2023-11-24,105136.612494961,105624.17592926779,100342.96713280439,105199.4069043983,0.4021513267511179,False
2023-11-25,105136.612494961,105328.46494780896,100062.0417004185,105328.46494780896,0.0,False
2023-11-26,106300.362494961,106492.21494780896,101167.6042004185,106363.1569043983,0.1211901203049469,False
2023-11-27,106300.362494961,106568.58915251517,101240.1596948894,106162.44348105889,0.38111199058385525,False
2023-11-28,105906.79249496099,106198.21868625343,100888.30775194075,105150.24382996796,0.9868102019503253,False
2023-11-29,105093.15249496097,105251.74761213402,99989.1602315273,104801.88636215264,0.42741451822650095,False
2023-11-30,105093.15249496097,105590.31286199365,100310.79721889396,105110.76512720832,0.4541588350174682,False
2023-12-01,104706.14249496098,105226.88887699146,99965.54443314188,104941.98957276013,0.27074762664928775,False
2023-12-02,104706.14249496098,105151.66994781168,99894.08645042109,105098.03914519273,0.051003281874238034,False
2023-12-03,104706.14249496098,105151.66994781168,99894.08645042109,105048.356273413,0.09825205291552616,False
2023-12-04,104706.14249496098,105039.59759561533,99787.61771583455,104779.6885487119,0.24743911139495514,False
2023-12-05,104706.14249496098,105243.1701121428,99981.01160653566,105243.1701121428,0.0,False
2023-12-06,105766.02249496098,106194.48307740173,100884.75892353164,106194.48307740173,0.0,False
2023-12-07,106439.18249496099,107119.15038910205,101763.19286964694,106690.57866758687,0.4000887982759646,False
2023-12-08,107009.532494961,107009.532494961,101659.05587021293,105914.61159623927,1.023199404009439,False
2023-12-09,106222.96249496099,106222.96249496099,100911.81437021293,106025.79235862338,0.18561912764103,False
2023-12-10,106222.96249496099,106222.96249496099,100911.81437021293,106012.85761026334,0.19779610713419443,False
2023-12-11,106222.96249496099,106222.96249496099,100911.81437021293,105903.12582892252,0.3010993654537135,False
2023-12-12,106222.96249496099,106222.96249496099,100911.81437021293,106173.7202342778,0.0,False
2023-12-13,106799.32249496099,106961.72285186268,101613.63670926954,106563.5595958014,0.3722483571181035,False
2023-12-14,106419.29249496099,106630.61027824027,101299.07976432826,106630.61027824027,0.0,False
2023-12-15,110164.552494961,110164.552494961,104656.32487021295,109778.58384706812,0.3503564796040291,False
2023-12-16,110164.552494961,110164.552494961,104656.32487021295,109819.40027580684,0.3133060601956754,False
2023-12-17,110164.552494961,110164.552494961,104656.32487021295,109819.40027580684,0.3133060601956754,False
2023-12-18,110164.552494961,110164.552494961,104656.32487021295,109756.77200385445,0.37015580953337873,False
2023-12-19,110164.552494961,110164.552494961,104656.32487021295,109904.52753693084,0.23603323586509767,False
2023-12-20,110164.552494961,110186.6588635859,104677.3259204066,109971.54941238684,0.1952227732627447,False
2023-12-21,110164.552494961,110266.49775446593,104753.17286674264,110254.64784363203,0.010746610326092471,False
2023-12-22,110164.552494961,110397.6499552584,104877.76745749547,110276.79129915079,0.10947575075790954,False
2023-12-23,110164.552494961,110383.14851793442,104863.99109203769,110366.15356154615,0.015396332335553882,False
2023-12-24,110164.552494961,110383.14851793442,104863.99109203769,110366.15356154615,0.015396332335553882,False
2023-12-25,110164.552494961,110383.14851793442,104863.99109203769,110293.31643315355,0.0813820641891449,False
2023-12-26,110164.552494961,110293.91714977715,104779.22129228829,110293.91714977715,0.0,False
2023-12-27,110747.332494961,110927.72179175746,105381.33570216958,110817.26515208423,0.09957532516586282,False
2023-12-28,110747.332494961,111423.20652717254,105852.04620081391,111423.20652717254,0.0,False
2023-12-29,112169.80249496098,112306.19710805205,106690.88725264944,112306.19710805205,0.0,False
2023-12-30,112752.69249496098,113034.61663312881,107382.88580147237,113005.02565903745,0.026178683108560512,False
2023-12-31,112752.69249496098,113034.61663312881,107382.88580147237,113005.02565903745,0.026178683108560512,False
2024-01-01,112752.69249496098,113034.61663312881,107382.88580147237,113005.02565903745,0.026178683108560512,False
2024-01-02,112752.69249496098,113002.07408633552,107351.97038201874,112798.69211602364,0.17998074102294045,False
2024-01-03,112752.69249496098,113021.05611420193,107370.00330849183,113021.05611420193,0.0,False
2024-01-04,113334.96249496099,113686.23449693361,108001.92277208692,113146.5424937135,0.47472062524392333,False
2024-01-05,112942.91249496098,113360.57321918056,107692.54455822153,113360.57321918056,0.0,False
2024-01-06,113134.082494961,113486.04312769597,107811.74097131117,113471.42537219808,0.0128806636437619,False
2024-01-07,113134.082494961,113486.04312769597,107811.74097131117,113448.45404355889,0.03312220877662451,False
2024-01-08,113134.082494961,113445.09804611548,107772.8431438097,113418.8658563961,0.023123246549368436,False
2024-01-09,113134.082494961,113549.46555066814,107871.99227313473,113549.46555066814,0.0,False
2024-01-10,115430.662494961,115792.015220838,110002.4144597961,115695.64303940246,0.08322869349128872,False
2024-01-11,115430.662494961,115826.66109305895,110035.328038406,115723.25369371536,0.08927771755460318,False
2024-01-12,115430.662494961,115776.8915384483,109988.04696152588,115776.8915384483,0.0,False
2024-01-13,116491.682494961,116834.78720652137,110993.0478461953,116825.66737975596,0.007805746031180166,False
2024-01-14,116491.682494961,116834.78720652137,110993.0478461953,116428.31584726405,0.3479026829045625,False
2024-01-15,116100.482494961,116443.99720512006,110621.79734486406,116412.00118607869,0.027477602804210986,False
2024-01-16,116100.482494961,116594.03867943298,110764.33674546133,116501.28003524459,0.07955693553374865,False
2024-01-17,116100.482494961,116613.68625070309,110783.00193816793,115806.77109161712,0.6919557944092554,False
2024-01-18,115335.64249496101,115875.63969474725,110081.85771000989,115280.93974573637,0.5132225811892064,False
2024-01-19,114944.08249496101,115269.67798768186,109506.19408829777,115204.59010716667,0.05646574333463774,False
2024-01-20,114944.08249496101,115269.65410839333,109506.17140297366,115237.87224136696,0.027571755352436472,False
2024-01-21,114944.08249496101,115269.65410839333,109506.17140297366,115230.89155896203,0.03362771384292163,False
2024-01-22,114944.08249496101,115196.9012854992,109437.05622122424,115196.9012854992,0.0,False
2024-01-23,115607.88249496101,116020.7896597824,110219.75017679327,116020.7896597824,0.0,False
2024-01-24,116668.16249496101,117006.40657111569,111156.0862425599,116989.69385097592,0.014283594060816805,False
2024-01-25,116668.16249496101,117193.61877018125,111333.93783167217,117193.61877018125,0.0,False
2024-01-26,118784.60249496101,119184.54621411314,113225.31890340747,119158.62052584342,0.021752558610365184,False
2024-01-27,118784.60249496101,119345.16439457667,113377.90617484783,119330.35278749382,0.01241073080588733,False
2024-01-28,118784.60249496101,119345.16439457667,113377.90617484783,119315.4635575492,0.024886502254313686,False
2024-01-29,118784.60249496101,119334.01528638689,113367.31452206754,119232.5097920301,0.08505998403990722,False
2024-01-30,118784.60249496101,119226.63609977199,113265.30429478339,119195.97316253673,0.02571819371772112,False
2024-01-31,118784.60249496101,119299.79771819596,113334.80783228615,119299.79771819596,0.0,False
2024-02-01,119360.68249496102,119905.66811772947,113910.38471184298,119858.39595750345,0.039424458383067684,False
2024-02-02,119360.68249496102,120019.44801585421,114018.4756150615,119950.59692622554,0.057366610800926386,False
2024-02-03,119360.68249496102,120037.46715158295,114035.5937940038,120018.82307331065,0.015531882431977541,False
2024-02-04,119360.68249496102,120037.46715158295,114035.5937940038,120016.63775423284,0.01735241324594915,False
