time,Open,High,Low,Close,Volume
2023-01-02 22:00:00+00:00,3870.2,3884.3,3794.6,3823.6,70190
2023-01-03 22:00:00+00:00,3820.3,3876.0,3816.4,3850.6,63281
2023-01-04 22:00:00+00:00,3852.0,3864.6,3802.0,3812.1,57214
2023-01-05 22:00:00+00:00,3813.1,3907.6,3798.2,3892.5,57216
2023-01-08 22:00:00+00:00,3899.3,3951.6,3888.3,3891.8,43749
2023-01-09 22:00:00+00:00,3892.3,3924.6,3869.8,3922.6,53008
2023-01-10 22:00:00+00:00,3922.0,3972.7,3915.5,3972.7,32185
2023-01-11 22:00:00+00:00,3972.2,4001.8,3934.7,3983.3,66409
2023-01-12 22:00:00+00:00,3983.2,4004.4,3941.9,3999.4,42017
2023-01-15 22:00:00+00:00,4000.7,4007.8,3977.3,3990.0,16148
2023-01-16 22:00:00+00:00,3991.4,4015.4,3980.9,3989.4,35632
2023-01-17 22:00:00+00:00,3986.8,4013.6,3924.2,3926.4,45469
2023-01-18 22:00:00+00:00,3923.4,3928.4,3881.6,3900.7,44461
2023-01-19 22:00:00+00:00,3904.0,3969.8,3891.6,3967.6,33477
2023-01-22 22:00:00+00:00,3967.7,4036.4,3959.8,4016.6,34160
2023-01-23 22:00:00+00:00,4016.1,4027.0,3985.0,4018.5,38699
2023-01-24 22:00:00+00:00,4018.7,4026.4,3943.8,4016.5,42723
2023-01-25 22:00:00+00:00,4016.1,4063.4,4014.0,4054.8,44119
2023-01-26 22:00:00+00:00,4050.7,4095.8,4043.7,4070.5,33048
2023-01-29 22:00:00+00:00,4061.8,4071.8,4015.8,4026.2,44734
2023-01-30 22:00:00+00:00,4026.5,4076.8,3993.7,4071.7,42475
2023-01-31 22:00:00+00:00,4071.0,4149.0,4035.0,4129.0,60113
2023-02-01 22:00:00+00:00,4131.9,4194.2,4122.7,4151.3,63325
2023-02-02 22:00:00+00:00,4159.0,4183.2,4118.2,4135.1,67659
2023-02-05 22:00:00+00:00,4124.2,4131.6,4092.8,4112.1,48246
2023-02-06 22:00:00+00:00,4112.9,4176.8,4087.0,4155.2,62993
2023-02-07 22:00:00+00:00,4156.5,4167.6,4112.8,4124.3,45726
2023-02-08 22:00:00+00:00,4122.6,4161.2,4069.2,4088.3,49615
2023-02-09 22:00:00+00:00,4086.4,4094.4,4050.6,4089.1,53412
2023-02-12 22:00:00+00:00,4091.0,4139.9,4068.3,4138.8,35723
2023-02-13 22:00:00+00:00,4138.3,4175.1,4092.8,4130.0,69315
2023-02-14 22:00:00+00:00,4129.1,4149.4,4101.0,4147.8,45562
2023-02-15 22:00:00+00:00,4145.5,4155.9,4086.2,4087.5,47751
2023-02-16 22:00:00+00:00,4084.8,4085.5,4047.0,4077.1,44791
2023-02-19 22:00:00+00:00,4075.1,4080.6,4064.6,4067.2,14225
2023-02-20 22:00:00+00:00,4067.3,4068.8,3993.6,3999.0,40253
2023-02-21 22:00:00+00:00,3999.1,4018.8,3977.8,4002.6,47503
2023-02-22 22:00:00+00:00,4003.0,4027.8,3969.8,4010.1,36087
2023-02-23 22:00:00+00:00,4009.8,4017.8,3942.4,3969.4,39238
2023-02-26 22:00:00+00:00,3968.2,4018.4,3967.4,3986.2,31054
2023-02-27 22:00:00+00:00,3987.9,3997.5,3959.0,3963.5,30040
2023-02-28 22:00:00+00:00,3961.8,3984.6,3936.8,3955.3,35909
2023-03-01 22:00:00+00:00,3952.4,3988.2,3918.2,3976.6,38737
2023-03-02 22:00:00+00:00,3974.6,4045.8,3966.9,4045.2,27664
2023-03-05 22:00:00+00:00,4040.5,4075.0,4034.5,4046.5,28381
2023-03-06 22:00:00+00:00,4045.0,4056.9,3979.6,3986.4,40349
2023-03-07 22:00:00+00:00,3986.4,4001.4,3969.8,3996.1,40530
2023-03-08 22:00:00+00:00,3993.6,4017.0,3906.8,3916.5,39497
2023-03-09 22:00:00+00:00,3912.3,3938.4,3844.4,3876.4,92765
2023-03-12 21:00:00+00:00,3885.2,3936.3,3806.9,3860.5,181124
2023-03-13 21:00:00+00:00,3861.9,3940.2,3851.5,3923.9,95502
2023-03-14 21:00:00+00:00,3922.5,3931.7,3833.0,3893.0,114969
2023-03-15 21:00:00+00:00,3891.6,3967.9,3862.4,3964.6,84526
2023-03-16 21:00:00+00:00,3960.4,3977.0,3902.6,3917.1,69286
2023-03-19 21:00:00+00:00,3937.8,3959.0,3867.3,3957.1,88315
2023-03-20 21:00:00+00:00,3956.0,4012.8,3951.3,4008.8,36939
2023-03-21 21:00:00+00:00,4006.9,4043.2,3935.5,3942.0,58624
2023-03-22 21:00:00+00:00,3943.0,4008.4,3918.8,3957.9,58497
2023-03-23 21:00:00+00:00,3958.4,3982.9,3907.2,3981.4,68538
2023-03-26 21:00:00+00:00,3979.9,4006.2,3969.6,3986.9,41067
2023-03-27 21:00:00+00:00,3985.2,3995.4,3952.8,3978.5,28526
2023-03-28 21:00:00+00:00,3978.8,4034.4,3978.0,4031.1,20190
2023-03-29 21:00:00+00:00,4030.6,4059.8,4024.8,4055.6,23015
2023-03-30 21:00:00+00:00,4052.2,4114.7,4050.4,4111.8,21121
2023-04-02 21:00:00+00:00,4103.3,4130.0,4094.9,4127.4,24487
2023-04-03 21:00:00+00:00,4124.6,4145.3,4089.4,4106.9,24609
2023-04-04 21:00:00+00:00,4107.5,4109.0,4072.6,4088.4,21572
2023-04-05 21:00:00+00:00,4086.0,4109.2,4069.2,4104.9,17812
2023-04-06 21:00:00+00:00,4102.4,4120.5,4095.6,4115.1,3966
2023-04-09 21:00:00+00:00,4112.4,4116.7,4072.8,4113.0,14628
2023-04-10 21:00:00+00:00,4111.9,4127.6,4102.8,4114.4,15550
2023-04-11 21:00:00+00:00,4113.4,4153.3,4089.6,4093.0,29362
2023-04-12 21:00:00+00:00,4092.6,4152.6,4085.6,4144.6,20297
2023-04-13 21:00:00+00:00,4144.2,4164.8,4114.2,4147.9,26324
2023-04-16 21:00:00+00:00,4150.4,4156.0,4124.2,4153.0,20771
2023-04-17 21:00:00+00:00,4152.2,4174.3,4140.8,4157.9,17828
2023-04-18 21:00:00+00:00,4156.5,4166.2,4129.6,4152.8,16482
2023-04-19 21:00:00+00:00,4150.8,4151.9,4115.4,4132.4,19914
2023-04-20 21:00:00+00:00,4131.9,4140.6,4113.8,4133.1,22715
2023-04-23 21:00:00+00:00,4131.0,4144.2,4113.6,4139.1,17098
2023-04-24 21:00:00+00:00,4138.6,4140.2,4073.4,4090.7,23693
2023-04-25 21:00:00+00:00,4092.8,4097.7,4050.6,4066.6,30748
2023-04-26 21:00:00+00:00,4066.9,4148.0,4062.5,4139.9,24612
2023-04-27 21:00:00+00:00,4130.5,4176.4,4112.7,4173.5,31161
2023-04-30 21:00:00+00:00,4172.5,4189.0,4161.5,4162.3,21083
2023-05-01 21:00:00+00:00,4160.7,4174.4,4088.6,4116.8,27161
2023-05-02 21:00:00+00:00,4115.5,4149.4,4077.8,4079.3,46751
2023-05-03 21:00:00+00:00,4072.6,4100.0,4044.6,4060.4,47325
2023-05-04 21:00:00+00:00,4063.2,4148.8,4062.8,4134.3,24938
2023-05-07 21:00:00+00:00,4135.6,4146.5,4125.8,4139.6,19343
2023-05-08 21:00:00+00:00,4137.8,4140.6,4118.8,4122.6,18599
2023-05-09 21:00:00+00:00,4120.9,4160.6,4099.8,4139.9,34111
2023-05-10 21:00:00+00:00,4138.9,4155.0,4108.2,4133.4,31720
2023-05-11 21:00:00+00:00,4131.6,4151.6,4099.6,4120.1,26122
2023-05-14 21:00:00+00:00,4120.0,4143.8,4110.6,4137.6,19985
2023-05-15 21:00:00+00:00,4136.6,4140.0,4108.8,4116.1,21937
2023-05-16 21:00:00+00:00,4113.4,4166.4,4109.9,4158.2,17917
2023-05-17 21:00:00+00:00,4157.1,4204.6,4148.1,4203.9,22609
2023-05-18 21:00:00+00:00,4203.7,4215.9,4180.4,4187.2,27604
2023-05-21 21:00:00+00:00,4177.9,4211.2,4177.9,4198.6,22453
2023-05-22 21:00:00+00:00,4198.4,4213.4,4144.0,4150.0,24569
2023-05-23 21:00:00+00:00,4149.2,4156.7,4105.2,4141.4,27145
2023-05-24 21:00:00+00:00,4145.1,4166.0,4122.7,4149.5,33422
2023-05-25 21:00:00+00:00,4147.8,4213.2,4136.4,4211.6,24610
2023-05-28 21:00:00+00:00,4228.4,4230.3,4212.4,4217.2,9179
2023-05-29 21:00:00+00:00,4217.5,4234.6,4194.2,4208.6,29588
2023-05-30 21:00:00+00:00,4205.6,4211.0,4167.2,4183.1,28997
2023-05-31 21:00:00+00:00,4182.7,4232.8,4171.4,4225.3,27851
2023-06-01 21:00:00+00:00,4224.4,4291.6,4222.0,4283.1,23864
2023-06-04 21:00:00+00:00,4283.2,4299.6,4267.0,4273.8,26254
2023-06-05 21:00:00+00:00,4272.5,4290.6,4262.4,4287.9,22384
2023-06-06 21:00:00+00:00,4287.2,4300.4,4266.4,4270.6,24906
2023-06-07 21:00:00+00:00,4270.3,4298.6,4259.5,4294.6,21452
2023-06-08 21:00:00+00:00,4293.0,4322.0,4280.5,4301.4,22044
2023-06-11 21:00:00+00:00,4302.3,4343.1,4301.8,4342.3,32329
2023-06-12 21:00:00+00:00,4340.4,4383.2,4334.0,4378.4,34654
2023-06-13 21:00:00+00:00,4375.8,4398.4,4343.2,4383.6,37420
2023-06-14 21:00:00+00:00,4380.8,4444.0,4352.3,4425.4,30818
2023-06-15 21:00:00+00:00,4426.7,4452.1,4409.4,4417.1,30531
2023-06-18 21:00:00+00:00,4417.0,4420.1,4401.4,4406.4,10814
2023-06-19 21:00:00+00:00,4407.6,4409.1,4368.8,4393.1,23559
2023-06-20 21:00:00+00:00,4393.0,4400.1,4365.6,4371.6,25677
2023-06-21 21:00:00+00:00,4371.6,4389.9,4354.4,4388.1,26358
2023-06-22 21:00:00+00:00,4388.4,4389.1,4344.8,4351.1,25958
2023-06-25 21:00:00+00:00,4351.5,4366.0,4331.6,4338.0,30991
