time,Open,High,Low,Close,Volume
2023-01-01 22:00:00,96.475,96.877,96.191,96.243,102580.0
2023-01-02 22:00:00,96.244,96.888,95.404,95.828,194358.0
2023-01-03 22:00:00,95.823,98.469,95.524,98.444,213037.0
2023-01-04 22:00:00,98.35,98.859,97.636,98.316,207690.0
2023-01-05 22:00:00,98.298,98.99,98.095,98.251,206256.0
2023-01-08 22:00:00,98.122,99.084,97.932,98.487,186690.0
2023-01-09 22:00:00,98.492,98.774,98.18,98.474,185374.0
2023-01-10 22:00:00,98.406,98.953,98.312,98.708,160290.0
2023-01-11 22:00:00,98.682,98.779,96.542,96.73,240178.0
2023-01-12 22:00:00,96.711,96.828,95.085,95.453,207636.0
2023-01-15 22:00:00,95.467,96.134,95.246,95.861,149406.0
2023-01-16 22:00:00,95.867,96.239,95.656,95.697,184451.0
2023-01-17 22:00:00,95.7,98.296,95.378,95.525,259832.0
2023-01-18 22:00:00,95.509,95.567,94.637,95.372,192932.0
2023-01-19 22:00:00,95.369,96.96,95.322,96.83,168222.0
2023-01-22 22:00:00,96.724,97.779,96.52,97.77,161345.0
2023-01-23 22:00:00,97.697,97.825,97.16,97.395,153499.0
2023-01-24 22:00:00,97.36,97.784,96.346,96.728,167336.0
2023-01-25 22:00:00,96.799,97.798,96.292,97.763,163631.0
2023-01-26 22:00:00,97.766,97.778,97.248,97.534,146551.0
2023-01-29 22:00:00,97.392,97.877,97.004,97.43,150377.0
2023-01-30 22:00:00,97.437,97.874,96.73,97.756,134118.0
2023-01-31 22:00:00,97.764,97.969,96.642,97.004,153540.0
2023-02-01 22:00:00,97.058,97.236,96.374,96.662,165720.0
2023-02-02 22:00:00,96.646,98.07,96.054,97.889,155824.0
2023-02-05 22:00:00,98.684,98.866,98.098,98.634,135757.0
2023-02-06 22:00:00,98.648,98.726,97.474,97.816,168311.0
2023-02-07 22:00:00,97.892,98.07,97.594,97.758,124881.0
2023-02-08 22:00:00,97.776,98.069,97.375,97.751,131274.0
2023-02-09 22:00:00,97.822,98.556,96.64,98.468,166296.0
2023-02-12 22:00:00,98.387,99.552,98.381,99.329,116338.0
2023-02-13 22:00:00,99.33,99.816,98.827,99.798,168755.0
2023-02-14 22:00:00,99.82,100.287,99.327,100.159,132642.0
2023-02-15 22:00:00,100.202,100.208,99.452,99.532,154621.0
2023-02-16 22:00:00,99.589,99.948,99.4,99.572,133947.0
2023-02-19 22:00:00,99.607,99.826,99.4,99.815,83903.0
2023-02-20 22:00:00,99.786,100.304,99.538,99.733,138297.0
2023-02-21 22:00:00,99.727,99.805,99.292,99.556,139778.0
2023-02-22 22:00:00,99.509,99.915,99.27,99.407,114482.0
2023-02-23 22:00:00,99.444,100.316,99.042,100.311,154943.0
2023-02-26 22:00:00,100.24,100.52,100.01,100.35,121949.0
2023-02-27 22:00:00,100.31,100.88,99.709,99.826,120853.0
2023-02-28 22:00:00,99.801,100.235,99.494,100.221,121577.0
2023-03-01 22:00:00,100.168,100.606,100.077,100.599,117478.0
2023-03-02 22:00:00,100.599,100.634,99.676,99.911,104768.0
2023-03-05 22:00:00,99.96,100.098,99.595,99.852,93129.0
2023-03-06 22:00:00,99.842,100.022,99.468,99.729,112017.0
2023-03-07 22:00:00,99.694,100.18,99.096,99.512,113695.0
2023-03-08 22:00:00,99.51,99.541,98.368,98.44,101779.0
2023-03-09 22:00:00,98.46,99.026,97.23,97.74,190127.0
2023-03-12 21:00:00,97.321,98.092,95.954,97.054,278144.0
2023-03-13 21:00:00,97.081,98.712,96.84,98.071,200096.0
2023-03-14 21:00:00,98.117,98.632,95.902,96.926,228760.0
2023-03-15 21:00:00,96.984,97.556,95.727,97.498,230588.0
2023-03-16 21:00:00,97.486,97.504,95.818,96.004,165866.0
2023-03-19 21:00:00,96.087,96.878,95.035,96.097,186581.0
2023-03-20 21:00:00,96.085,96.936,95.794,96.59,114685.0
2023-03-21 21:00:00,96.58,97.124,95.462,95.768,134246.0
2023-03-22 21:00:00,95.687,96.333,94.901,95.447,157647.0
2023-03-23 21:00:00,95.388,95.466,94.072,95.086,171229.0
2023-03-26 21:00:00,95.053,96.494,95.027,96.319,112358.0
2023-03-27 21:00:00,96.296,96.338,95.502,96.266,111556.0
2023-03-28 21:00:00,96.237,98.012,96.177,98.0,105797.0
2023-03-29 21:00:00,97.966,98.216,97.577,98.134,100935.0
2023-03-30 21:00:00,98.104,98.75,97.94,98.274,119737.0
2023-04-02 21:00:00,98.797,99.06,98.251,98.531,114908.0
2023-04-03 21:00:00,98.596,99.188,97.694,97.978,109308.0
2023-04-04 21:00:00,97.955,98.102,97.099,97.558,114357.0
2023-04-05 21:00:00,97.513,97.874,97.168,97.66,86376.0
2023-04-06 21:00:00,97.677,97.942,97.378,97.79,72498.0
2023-04-09 21:00:00,97.753,98.946,97.62,98.914,75647.0
2023-04-10 21:00:00,98.876,99.346,98.475,99.3,97815.0
2023-04-11 21:00:00,99.282,99.548,98.686,99.078,124642.0
2023-04-12 21:00:00,99.043,99.572,98.727,99.388,107334.0
2023-04-13 21:00:00,99.384,100.163,99.209,100.121,123815.0
2023-04-16 21:00:00,100.094,100.49,100.04,100.416,101084.0
2023-04-17 21:00:00,100.396,100.6,100.031,100.162,102598.0
2023-04-18 21:00:00,100.164,100.568,99.95,100.105,105458.0
2023-04-19 21:00:00,100.084,100.252,99.535,99.618,98367.0
2023-04-20 21:00:00,99.632,99.656,98.687,99.06,98047.0
2023-04-23 21:00:00,99.022,99.53,98.846,99.144,81257.0
2023-04-24 21:00:00,99.204,99.328,97.756,98.14,103530.0
2023-04-25 21:00:00,98.174,98.363,97.56,98.025,123314.0
2023-04-26 21:00:00,98.022,98.623,97.832,98.579,104530.0
2023-04-27 21:00:00,98.507,100.68,98.026,100.621,146196.0
2023-04-30 21:00:00,100.58,101.602,100.48,101.507,87874.0
2023-05-01 21:00:00,101.565,101.812,100.007,100.24,101273.0
2023-05-02 21:00:00,100.206,100.278,98.97,98.97,113537.0
2023-05-03 21:00:00,98.928,99.24,98.39,99.168,128987.0
2023-05-04 21:00:00,99.172,100.834,99.08,100.817,87969.0
2023-05-07 21:00:00,100.761,101.428,100.714,101.044,69647.0
2023-05-08 21:00:00,101.032,101.193,100.677,101.046,79313.0
2023-05-09 21:00:00,100.992,101.284,100.018,100.504,100960.0
2023-05-10 21:00:00,100.467,100.596,99.374,99.76,103621.0
2023-05-11 21:00:00,99.705,100.224,99.638,100.124,72043.0
2023-05-14 21:00:00,100.13,101.138,100.082,101.068,76386.0
2023-05-15 21:00:00,101.059,101.69,100.696,101.177,73955.0
2023-05-16 21:00:00,101.185,102.392,101.149,102.337,89185.0
2023-05-17 21:00:00,102.308,102.842,101.942,102.718,98093.0
2023-05-18 21:00:00,102.742,102.918,101.666,102.212,106751.0
2023-05-21 21:00:00,102.199,102.662,101.874,102.626,83656.0
2023-05-22 21:00:00,102.632,102.903,102.168,102.636,106460.0
2023-05-23 21:00:00,102.628,102.686,102.124,102.585,102547.0
2023-05-24 21:00:00,102.55,102.856,102.105,102.658,113434.0
2023-05-25 21:00:00,102.698,103.334,102.365,103.216,98383.0
2023-05-28 21:00:00,103.306,103.56,102.965,103.346,40237.0
2023-05-29 21:00:00,103.332,103.594,102.608,102.8,98995.0
2023-05-30 21:00:00,102.8,103.013,102.153,102.643,108579.0
2023-05-31 21:00:00,102.676,103.332,102.418,103.218,101587.0
2023-06-01 21:00:00,103.209,104.282,103.131,104.242,91454.0
