time,Open,High,Low,Close,Volume
2022-12-30 22:00:00+00:00,11046.7,11100.4,10676.4,11032.2,498776.0
2023-01-06 22:00:00+00:00,11055.8,11548.2,11019.2,11530.8,495821.0
2023-01-13 22:00:00+00:00,11536.6,11687.8,11237.8,11606.4,354554.0
2023-01-20 22:00:00+00:00,11604.6,12254.8,11533.8,12169.2,428557.0
2023-01-27 22:00:00+00:00,12148.4,12894.3,11818.0,12565.6,591767.0
2023-02-03 22:00:00+00:00,12521.2,12766.8,12201.2,12299.2,568374.0
2023-02-10 22:00:00+00:00,12312.5,12744.2,12223.2,12349.6,544008.0
2023-02-17 22:00:00+00:00,12344.6,12383.2,11895.2,11972.4,412785.0
2023-02-24 22:00:00+00:00,11967.2,12297.2,11801.4,12296.2,393407.0
2023-03-03 22:00:00+00:00,12273.0,12454.6,11788.0,11882.4,528013.0
2023-03-10 22:00:00+00:00,11896.6,12682.6,11676.4,12520.8,1091859.0
2023-03-17 21:00:00+00:00,12612.6,12959.0,12401.6,12802.0,690050.0
2023-03-24 21:00:00+00:00,12794.6,13199.4,12516.8,13196.0,326515.0
2023-03-31 21:00:00+00:00,13160.1,13237.8,12845.2,13078.6,235107.0
2023-04-07 21:00:00+00:00,13069.6,13160.6,12829.3,13106.0,310011.0
2023-04-14 21:00:00+00:00,13120.4,13204.2,12897.8,12996.8,290639.0
2023-04-21 21:00:00+00:00,12989.8,13266.6,12727.2,13257.2,327654.0
2023-04-28 21:00:00+00:00,13250.4,13298.4,12931.6,13251.0,362451.0
2023-05-05 21:00:00+00:00,13251.4,13439.0,13147.8,13317.6,263826.0
2023-05-12 21:00:00+00:00,13323.9,13910.8,13297.2,13791.4,248236.0
2023-05-19 21:00:00+00:00,13757.4,14332.6,13526.8,14328.9,311329.0
2023-05-26 21:00:00+00:00,14386.2,14598.4,14220.0,14561.2,314480.0
2023-06-02 21:00:00+00:00,14552.2,14670.2,14240.8,14549.6,378723.0
2023-06-09 21:00:00+00:00,14540.6,15297.2,14538.0,15128.2,447248.0
2023-06-16 21:00:00+00:00,15131.6,15149.9,14798.4,14898.2,338315.0
2023-06-23 21:00:00+00:00,14899.6,15231.6,14697.8,15171.4,379903.0
2023-06-30 21:00:00+00:00,15189.2,15283.4,14964.2,15059.4,219907.0
2023-07-07 21:00:00+00:00,15062.8,15733.0,14935.8,15570.6,310862.0
2023-07-14 21:00:00+00:00,15565.6,15937.8,15415.4,15446.8,329243.0
2023-07-21 21:00:00+00:00,15452.2,15806.4,15378.2,15747.4,390336.0
2023-07-28 21:00:00+00:00,15749.7,15817.6,15254.6,15281.6,458124.0
2023-08-04 21:00:00+00:00,15289.0,15426.6,14972.0,15041.6,441486.0
2023-08-11 21:00:00+00:00,15039.7,15277.6,14552.8,14693.8,492998.0
2023-08-18 21:00:00+00:00,14705.8,15374.2,14669.4,14928.2,438689.0
2023-08-25 21:00:00+00:00,14952.8,15629.0,14933.4,15480.0,360494.0
2023-09-01 21:00:00+00:00,15492.2,15560.6,15139.4,15311.0,287305.0
2023-09-08 21:00:00+00:00,15308.2,15539.4,15181.8,15208.2,342655.0
2023-09-15 21:00:00+00:00,15208.0,15292.4,14678.8,14719.6,356807.0
2023-09-22 21:00:00+00:00,14731.6,14920.8,14445.0,14752.2,451875.0
2023-09-29 21:00:00+00:00,14831.8,15031.2,14455.6,15010.6,507771.0
2023-10-06 21:00:00+00:00,14886.6,15348.6,14820.8,14991.2,398603.0
2023-10-13 21:00:00+00:00,15010.0,15226.6,14549.8,14554.6,490065.0
2023-10-20 21:00:00+00:00,14594.2,14860.2,14060.4,14191.2,523572.0
2023-10-27 21:00:00+00:00,14251.6,15158.4,14223.8,15114.2,411710.0
2023-11-03 21:00:00+00:00,15126.5,15552.4,15073.6,15521.6,295549.0
2023-11-10 22:00:00+00:00,15532.0,15987.6,15404.4,15819.6,281547.0
2023-11-17 22:00:00+00:00,15842.6,16125.4,15782.4,15967.4,182699.0
2023-11-24 22:00:00+00:00,15959.2,16166.0,15825.4,16001.8,260638.0
2023-12-01 22:00:00+00:00,15994.8,16103.2,15692.2,16078.2,296393.0
2023-12-08 22:00:00+00:00,16074.8,16697.2,16030.8,16624.8,313303.0
2023-12-15 22:00:00+00:00,16638.0,16897.8,16585.8,16793.8,261980.0
2023-12-22 22:00:00+00:00,16822.2,16999.2,16774.4,16844.2,143122.0
2023-12-29 22:00:00+00:00,16859.8,16875.6,16189.6,16322.6,275639.0
2024-01-05 22:00:00+00:00,16317.3,16921.0,16235.4,16823.8,1527619.0
2024-01-12 22:00:00+00:00,16828.1,17354.6,16568.2,17347.8,1748810.0
2024-01-19 22:00:00+00:00,17357.0,17685.6,17299.6,17397.6,1922942.0
2024-01-26 22:00:00+00:00,17375.2,17686.2,17113.2,17599.0,1883468.0
2024-02-02 22:00:00+00:00,17607.4,17989.2,17465.4,17961.8,2000398.0
2024-02-09 22:00:00+00:00,17947.1,18043.4,17479.4,17659.2,1710672.0
2024-02-16 22:00:00+00:00,17682.4,18095.4,17324.4,17917.1,1522336.0
2024-02-23 22:00:00+00:00,17906.4,18339.6,17794.0,18287.5,1467189.0
2024-03-01 22:00:00+00:00,18319.2,18416.8,17810.8,18037.1,1797289.0
2024-03-08 22:00:00+00:00,18024.4,18278.6,17787.4,17844.4,1695839.0
2024-03-15 21:00:00+00:00,17852.6,18497.0,17838.5,18355.4,1482706.0
2024-03-22 21:00:00+00:00,18368.8,18417.8,18179.5,18271.1,1107043.0
2024-03-29 21:00:00+00:00,18349.4,18418.2,17873.4,18137.0,1508442.0
2024-04-05 21:00:00+00:00,18193.6,18359.3,17888.0,18017.0,1766823.0
2024-04-12 21:00:00+00:00,18033.1,18195.0,16985.3,17052.5,2104059.0
2024-04-19 21:00:00+00:00,17109.6,17787.4,17020.0,17724.1,1796308.0
2024-04-26 21:00:00+00:00,17753.8,17950.4,17288.8,17926.5,1754440.0
2024-05-03 21:00:00+00:00,17939.0,18249.7,17886.2,18153.8,1255882.0
2024-05-10 21:00:00+00:00,18146.2,18675.2,18080.2,18556.5,1426408.0
2024-05-17 21:00:00+00:00,18564.9,18950.0,18549.3,18804.0,1279116.0
2024-05-24 21:00:00+00:00,18806.8,18913.1,18191.1,18526.0,1343034.0
2024-05-31 21:00:00+00:00,18547.9,19123.8,18389.5,18999.0,1595221.0
2024-06-07 21:00:00+00:00,18991.0,19679.4,18942.2,19673.4,1687557.0
2024-06-14 21:00:00+00:00,19657.6,20128.9,19620.6,19780.6,1412140.0
2024-06-21 21:00:00+00:00,19781.2,20057.9,19506.2,19754.9,1667345.0
2024-06-28 21:00:00+00:00,19756.6,20438.3,19599.5,20393.6,1327799.0
2024-07-05 21:00:00+00:00,20385.8,20792.0,20151.0,20357.0,1728735.0
2024-07-12 21:00:00+00:00,20377.6,20614.6,19501.0,19552.2,2203474.0
2024-07-19 21:00:00+00:00,19585.9,19940.6,18747.8,19044.5,2352429.0
2024-07-26 21:00:00+00:00,19082.0,19598.8,18267.9,18409.8,2842568.0
2024-08-02 21:00:00+00:00,18240.3,18584.8,17248.4,18507.6,2738500.0
2024-08-09 21:00:00+00:00,18532.1,19593.6,18425.1,19523.4,1721128.0
2024-08-16 21:00:00+00:00,19537.2,19948.2,19439.2,19707.8,1806851.0
2024-08-23 21:00:00+00:00,19722.2,19777.6,19088.0,19545.6,1994105.0
2024-08-30 21:00:00+00:00,19562.8,19632.7,18309.8,18338.4,1982207.0
2024-09-06 21:00:00+00:00,18385.0,19559.0,18356.5,19491.7,2150687.0
2024-09-13 21:00:00+00:00,19498.8,20002.5,19283.6,19820.8,1963473.0
2024-09-20 21:00:00+00:00,19823.6,20351.4,19760.8,20018.8,1718361.0
2024-09-27 21:00:00+00:00,20021.0,20158.0,19645.2,20030.9,2034943.0
2024-10-04 21:00:00+00:00,20066.0,20349.8,19740.5,20258.3,1749146.0
2024-10-11 21:00:00+00:00,20270.0,20523.3,20062.8,20348.1,1613760.0
2024-10-18 21:00:00+00:00,20368.0,20589.5,19958.6,20359.6,1646054.0
2024-10-25 21:00:00+00:00,20430.8,20683.1,19910.9,20072.8,1930366.0
2024-11-01 21:00:00+00:00,20006.1,21174.8,19916.0,21138.6,1839243.0
2024-11-08 22:00:00+00:00,21175.4,21250.3,20335.8,20431.8,1900648.0
2024-11-15 22:00:00+00:00,20420.6,20842.4,20318.0,20817.7,2144837.0
2024-11-22 22:00:00+00:00,20880.8,21021.8,20628.4,20946.0,1346982.0
2024-11-29 22:00:00+00:00,20955.0,21635.0,20897.2,21601.3,1433155.0
2024-12-06 22:00:00+00:00,21597.8,21889.2,21330.5,21744.0,1513496.0
2024-12-13 22:00:00+00:00,21752.0,22135.4,20775.0,21352.2,2349696.0
2024-12-20 22:00:00+00:00,21452.4,21920.6,21281.6,21541.6,1351726.0
2024-12-27 22:00:00+00:00,21560.6,21562.2,20823.6,21327.7,1729273.0
