time,Open,High,Low,Close,Volume
2022-12-30 22:00:00,1.07405,1.08793,1.06362,1.08336,418015.0
2023-01-06 22:00:00,1.08588,1.09372,1.07984,1.09278,508361.0
2023-01-13 22:00:00,1.09242,1.09398,1.07366,1.0766,536555.0
2023-01-20 22:00:00,1.07714,1.09856,1.07565,1.09507,366930.0
2023-01-27 22:00:00,1.09475,1.09944,1.08734,1.0941,375861.0
2023-02-03 22:00:00,1.09408,1.10314,1.09063,1.09656,311992.0
2023-02-10 22:00:00,1.09633,1.10322,1.0929,1.10186,317098.0
2023-02-17 22:00:00,1.10144,1.10881,1.09041,1.09119,260796.0
2023-02-24 22:00:00,1.0921,1.09488,1.07959,1.0878,231357.0
2023-03-03 22:00:00,1.08618,1.08934,1.07244,1.07306,294026.0
2023-03-10 22:00:00,1.07578,1.07999,1.06747,1.06916,528876.0
2023-03-17 21:00:00,1.06858,1.08052,1.06737,1.07143,277390.0
2023-03-24 21:00:00,1.07248,1.07641,1.06722,1.06872,139858.0
2023-03-31 21:00:00,1.06832,1.07923,1.05878,1.06654,205568.0
2023-04-07 21:00:00,1.0657,1.08134,1.0649,1.08071,157539.0
2023-04-14 21:00:00,1.08069,1.09314,1.07978,1.09039,135425.0
2023-04-21 21:00:00,1.0905,1.09106,1.06828,1.0703,126161.0
2023-04-28 21:00:00,1.07096,1.08346,1.06238,1.07272,161829.0
2023-05-05 21:00:00,1.0721,1.07427,1.0604,1.07306,99144.0
2023-05-12 21:00:00,1.07369,1.07654,1.05837,1.06004,112457.0
2023-05-19 21:00:00,1.06033,1.07874,1.05596,1.07774,139082.0
2023-05-26 21:00:00,1.07818,1.09096,1.07692,1.0902,116885.0
2023-06-02 21:00:00,1.08976,1.10326,1.0884,1.10014,98830.0
2023-06-09 21:00:00,1.09886,1.10515,1.09231,1.1019,117447.0
2023-06-16 21:00:00,1.10444,1.10548,1.08644,1.08686,133411.0
2023-06-23 21:00:00,1.08762,1.09243,1.07988,1.08527,309283.0
2023-06-30 21:00:00,1.08676,1.08676,1.07362,1.0777,364715.0
2023-07-07 21:00:00,1.07749,1.08324,1.07264,1.07341,341978.0
2023-07-14 21:00:00,1.07495,1.09156,1.07252,1.09148,419005.0
