time,Open,High,Low,Close,Volume
2023-01-01 22:00:00,1.56898,1.57256,1.56863,1.57084,160.0
2023-01-02 02:00:00,1.57118,1.57238,1.56967,1.57166,274.0
2023-01-02 06:00:00,1.57175,1.57334,1.56722,1.57164,9101.0
2023-01-02 10:00:00,1.57164,1.57244,1.5681,1.56922,19489.0
2023-01-02 14:00:00,1.5692,1.56921,1.56267,1.56417,15500.0
2023-01-02 18:00:00,1.5642,1.57006,1.56309,1.56759,7322.0
2023-01-02 22:00:00,1.56836,1.57292,1.56583,1.57194,29942.0
2023-01-03 02:00:00,1.57196,1.57245,1.56193,1.56914,33077.0
2023-01-03 06:00:00,1.56916,1.57422,1.56482,1.56919,58375.0
2023-01-03 10:00:00,1.56918,1.57388,1.56731,1.56738,50826.0
2023-01-03 14:00:00,1.56737,1.57006,1.56442,1.56749,61127.0
2023-01-03 18:00:00,1.56752,1.56966,1.56731,1.568,33404.0
2023-01-03 22:00:00,1.56804,1.56984,1.56156,1.56212,33085.0
2023-01-04 02:00:00,1.56208,1.56236,1.55116,1.554,31969.0
2023-01-04 06:00:00,1.554,1.5557,1.54266,1.54427,56649.0
2023-01-04 10:00:00,1.54426,1.54777,1.54206,1.54338,46766.0
2023-01-04 14:00:00,1.54346,1.55024,1.54176,1.54962,67988.0
2023-01-04 18:00:00,1.5496,1.55229,1.54682,1.55059,45494.0
2023-01-04 22:00:00,1.5507,1.55611,1.55038,1.55298,27495.0
2023-01-05 02:00:00,1.55296,1.55997,1.55294,1.55528,30713.0
2023-01-05 06:00:00,1.55532,1.56002,1.55372,1.5565,45849.0
2023-01-05 10:00:00,1.55646,1.55931,1.55057,1.55697,48699.0
2023-01-05 14:00:00,1.55698,1.56176,1.55674,1.56108,63440.0
2023-01-05 18:00:00,1.56104,1.5617,1.55616,1.55854,33915.0
2023-01-05 22:00:00,1.55786,1.55871,1.55474,1.55696,23187.0
2023-01-06 02:00:00,1.55699,1.55744,1.55208,1.55646,29241.0
2023-01-06 06:00:00,1.5565,1.55951,1.55372,1.55851,46137.0
2023-01-06 10:00:00,1.55848,1.56111,1.55264,1.55302,54988.0
2023-01-06 14:00:00,1.55303,1.55846,1.54582,1.54864,72843.0
2023-01-06 18:00:00,1.54867,1.54955,1.54592,1.54824,23213.0
2023-01-08 22:00:00,1.54689,1.5482,1.5439,1.54522,26997.0
2023-01-09 02:00:00,1.54524,1.5461,1.53924,1.53974,25445.0
2023-01-09 06:00:00,1.53974,1.54416,1.53862,1.54095,47086.0
2023-01-09 10:00:00,1.5409,1.54698,1.54038,1.54697,47413.0
2023-01-09 14:00:00,1.54698,1.55071,1.54526,1.54969,52614.0
2023-01-09 18:00:00,1.5497,1.55379,1.54944,1.55273,30918.0
2023-01-09 22:00:00,1.55213,1.55412,1.5501,1.55045,31164.0
2023-01-10 02:00:00,1.55044,1.5558,1.55012,1.55423,33134.0
2023-01-10 06:00:00,1.55422,1.55799,1.55318,1.55749,49072.0
2023-01-10 10:00:00,1.5575,1.5622,1.55596,1.55981,41906.0
2023-01-10 14:00:00,1.55976,1.56174,1.55676,1.55902,60408.0
2023-01-10 18:00:00,1.55898,1.55958,1.55698,1.55721,19353.0
2023-01-10 22:00:00,1.55932,1.55932,1.55369,1.5574,24459.0
2023-01-11 02:00:00,1.55736,1.55808,1.55232,1.55384,25158.0
2023-01-11 06:00:00,1.55386,1.55745,1.55292,1.55405,44488.0
2023-01-11 10:00:00,1.55408,1.561,1.55386,1.55847,41509.0
2023-01-11 14:00:00,1.55844,1.5626,1.55593,1.55889,46068.0
2023-01-11 18:00:00,1.55892,1.55922,1.55618,1.55772,24187.0
2023-01-11 22:00:00,1.55809,1.55885,1.55596,1.5566,30969.0
2023-01-12 02:00:00,1.5566,1.55812,1.55566,1.55596,25693.0
2023-01-12 06:00:00,1.55596,1.56156,1.55551,1.55732,36480.0
2023-01-12 10:00:00,1.55732,1.56334,1.54994,1.55126,54030.0
2023-01-12 14:00:00,1.55122,1.56168,1.55061,1.55528,83918.0
2023-01-12 18:00:00,1.55527,1.5582,1.55472,1.55718,42377.0
2023-01-12 22:00:00,1.55715,1.55912,1.55624,1.55786,26031.0
2023-01-13 02:00:00,1.55788,1.56087,1.55775,1.5587,30810.0
2023-01-13 06:00:00,1.55872,1.55896,1.55246,1.55437,48127.0
2023-01-13 10:00:00,1.55436,1.56052,1.55227,1.55868,45795.0
2023-01-13 14:00:00,1.55869,1.56018,1.55312,1.55438,61360.0
2023-01-13 18:00:00,1.55438,1.55482,1.55141,1.55282,21536.0
2023-01-15 22:00:00,1.55368,1.55444,1.54906,1.54925,27540.0
2023-01-16 02:00:00,1.5493,1.55448,1.54856,1.55284,29085.0
2023-01-16 06:00:00,1.55281,1.55672,1.552,1.55381,44169.0
2023-01-16 10:00:00,1.55379,1.55501,1.5522,1.55412,35242.0
2023-01-16 14:00:00,1.55411,1.55616,1.55336,1.55484,27832.0
2023-01-16 18:00:00,1.55485,1.55716,1.55477,1.55618,9150.0
2023-01-16 22:00:00,1.5563,1.55671,1.55162,1.55248,23684.0
2023-01-17 02:00:00,1.55252,1.55537,1.55078,1.55474,29833.0
2023-01-17 06:00:00,1.55474,1.5565,1.55296,1.5564,39769.0
2023-01-17 10:00:00,1.55638,1.56232,1.55587,1.56074,50737.0
2023-01-17 14:00:00,1.56067,1.56068,1.54348,1.54356,55964.0
2023-01-17 18:00:00,1.54356,1.5464,1.54272,1.54428,22842.0
2023-01-17 22:00:00,1.54428,1.54554,1.54271,1.54394,18382.0
2023-01-18 02:00:00,1.54394,1.54474,1.53994,1.54088,43368.0
2023-01-18 06:00:00,1.54088,1.54812,1.53788,1.54724,56174.0
2023-01-18 10:00:00,1.54724,1.5492,1.53959,1.5419,47884.0
2023-01-18 14:00:00,1.54192,1.55164,1.54018,1.55113,67724.0
2023-01-18 18:00:00,1.55108,1.55583,1.55068,1.55532,29219.0
2023-01-18 22:00:00,1.55443,1.56439,1.55392,1.56316,25678.0
2023-01-19 02:00:00,1.5632,1.56565,1.56184,1.56451,26964.0
2023-01-19 06:00:00,1.5645,1.57273,1.56349,1.57252,41405.0
2023-01-19 10:00:00,1.57252,1.57508,1.56552,1.56564,52287.0
2023-01-19 14:00:00,1.56565,1.56998,1.56332,1.56768,55798.0
2023-01-19 18:00:00,1.56768,1.56912,1.5649,1.56742,36092.0
2023-01-19 22:00:00,1.56756,1.56832,1.56559,1.56566,19996.0
2023-01-20 02:00:00,1.56569,1.56643,1.56404,1.56472,28440.0
2023-01-20 06:00:00,1.56473,1.56504,1.56102,1.56246,39284.0
2023-01-20 10:00:00,1.56248,1.56532,1.55999,1.56314,49488.0
2023-01-20 14:00:00,1.56316,1.56337,1.55684,1.5586,52951.0
2023-01-20 18:00:00,1.55856,1.55922,1.5565,1.55786,25393.0
2023-01-22 22:00:00,1.55954,1.56034,1.55557,1.55948,23650.0
2023-01-23 02:00:00,1.55949,1.56153,1.55878,1.56078,29546.0
2023-01-23 06:00:00,1.56079,1.56416,1.55494,1.55708,41030.0
2023-01-23 10:00:00,1.55704,1.55762,1.5521,1.55656,46470.0
2023-01-23 14:00:00,1.55656,1.55836,1.54404,1.54602,51215.0
2023-01-23 18:00:00,1.54603,1.54746,1.5443,1.54684,23755.0
2023-01-23 22:00:00,1.54722,1.54754,1.54441,1.54484,14124.0
